iso3,year,debt_gdp,primary_balance_gdp,interest_rate_10y,gdp_growth,unemployment,inflation,emu_member,fx_regime,ext_debt_share,democracy,trade_openness,tfp_growth_5y,labor_prod_growth_5y,r_minus_g
SYR,1990,189.8,-3.9,,3.73955590233751,,19.3968672229543,0,float,,5.0,56.2900629080826,,,
SYR,1991,182.4,-6.6,,7.66646818712442,6.75,9.00000000000003,0,float,,5.0,56.4792466395347,,,
SYR,1992,173.6,-7.3,,12.972790068566,6.949,11.0091743119265,0,float,,5.0,63.888006888572,,,
SYR,1993,171.9,-5.0,,6.15089557310075,7.4,13.2231404958679,0,float,,5.0,68.7691991637563,,,
SYR,1994,163.0,-6.0,,7.21302920527431,7.5,15.3284671532846,0,float,,5.0,78.4544982128073,,,
SYR,1995,152.6,-3.8,,7.02658954303115,7.2,7.97995780590686,0,float,,5.0,68.9765751565305,,,
SYR,1996,141.5,-2.8,,9.82556940470964,7.221,8.2498900991551,0,float,,5.0,69.9141790558683,,,
SYR,1997,147.6,-1.8,,5.0238045081104,7.31,1.88611136179086,0,float,,5.0,66.2229786914424,,,
SYR,1998,151.2,-2.8,,6.78530452433867,7.376,-0.797165633303916,0,float,,5.0,61.424844770787,,,
SYR,1999,147.7,-1.5,,-3.55344987109004,7.6,-3.70370370370365,0,float,,5.0,64.3084049166638,,,
SYR,2000,152.1,-1.4,,0.675642589410501,9.587,-3.84615384615379,0,float,,5.0,65.2850582895397,,,
SYR,2001,144.5,2.3,,3.79340343988601,11.63,2.99999999999995,0,float,,5.0,67.899683665793,,,
SYR,2002,132.4,-2.0,,7.85855098148016,10.94,-0.130505282417402,0,float,,5.0,71.2388878454941,,,
SYR,2003,133.4,-2.7,,0.590781711933914,10.28,5.79682944905841,0,float,,5.0,61.5469905405418,,,
SYR,2004,113.0,-4.2,,6.9025333036284,9.513,4.43314136719839,0,float,,5.0,78.1150532903158,,,
SYR,2005,50.7,-4.4,,6.21550444795768,8.81,7.24034939348535,0,float,,5.0,80.1330802847908,,,
SYR,2006,45.0,-1.1,,5.04600280095076,8.17,10.0241105377571,0,float,,5.0,74.2051735962788,,,
SYR,2007,42.7,-3.0,,5.6747382107833,8.42,3.90770950443607,0,float,,5.0,76.3793296606986,,,
SYR,2008,37.3,-2.9,,4.47662154277957,10.94,15.7453252219709,0,float,,5.0,74.2279603412154,,,
SYR,2009,31.2,-2.9,,5.91229460524147,8.14,2.92089711805367,0,float,,5.0,59.9438413962102,,,
SYR,2010,30.0,-7.8,,5.19150915015936,8.61,4.3974138315007,0,float,,5.0,64.0101621944449,,,
TCD,1999,44.7,-4.1,,-0.68285022143975,0.753,-8.02505962727454,0,float,,5.0,50.5078677642823,,,
TCD,2000,52.4,-4.7,,-0.879681024156014,0.796,3.82260088086306,0,float,,5.0,51.5711720135652,,,
TCD,2001,43.5,-3.5,,11.6581346550771,0.792,12.4312865279941,0,float,,5.0,64.3219080406854,,,
TCD,2002,42.0,-4.1,,8.4912098197177,0.769,5.19181895195446,0,float,,5.0,126.350807849912,,,
TCD,2003,34.4,-4.3,,14.7216670123589,0.725,-1.75256941248655,0,float,,5.0,83.3789149599315,,,
TCD,2004,25.2,-1.8,,33.6293718498522,0.672,-5.35540028884816,0,float,,5.0,101.768590921564,,,
TCD,2005,22.0,-0.1,,17.3325337352162,0.663,7.89036567462993,0,float,,5.0,77.577493649797,,,
TCD,2006,20.1,1.7,,-0.54282957080251,0.716,8.03628897951331,0,float,,5.0,77.0815766029615,,,
TCD,2007,17.6,2.0,,4.20017418353298,0.839,-8.9747396200927,0,float,,5.0,75.1059962731949,,,
TCD,2008,15.7,2.8,,3.08119033854541,0.922,10.2969758221254,0,float,,5.0,69.0677746090641,,,
TCD,2009,23.9,-8.4,,-1.40828262637592,0.943,9.95242290748864,0,float,,5.0,64.8597511917067,,,
TCD,2010,22.9,-3.2,,13.6738272725339,0.911,-2.07786574641866,0,float,,5.0,63.7311691270791,,,
TCD,2011,22.3,1.7,,4.49542967058827,0.92,2.0292405367826,0,float,,5.0,57.5437561870898,,,
TCD,2012,20.0,0.3,,9.06180392253447,0.886,7.51662364663833,0,float,,5.0,54.3851887421013,,,
TCD,2013,22.3,-1.5,,2.83821524730293,0.955,0.222671564624551,0,float,,5.0,51.5308164549816,,,
TCD,2014,29.4,-3.2,,2.06283074361411,0.984,1.6819731392567,0,float,,5.0,40.8116269859319,,,
TCD,2015,31.3,-3.3,,3.30415979779805,1.032,4.37712665065654,0,float,,5.0,48.5114982079885,,,
TCD,2016,40.2,-1.5,,-4.12250332637034,1.091,-0.792440525236102,0,float,,5.0,43.9580149331537,,,
TCD,2017,39.1,-0.2,,-1.61746922820204,1.132,-1.5370996298084,0,float,,5.0,43.2900613852468,,,
TCD,2018,33.8,1.4,,5.74111580758154,1.135,4.27462198610545,0,float,,5.0,46.7384317860183,,,
TCD,2019,38.4,-0.1,,5.38282202874814,1.077,-0.971939175419401,0,float,,5.0,46.6777247152768,,,
TCD,2020,41.6,1.2,,-0.393646582380399,1.695,4.46414437232861,0,float,,5.0,40.6428170621932,,,
TCD,2021,41.7,-1.3,,0.293442648033434,1.53,-0.77284437035914,0,float,,5.0,43.9465041015895,,,
TCD,2022,32.1,3.8,,4.12969897668356,1.081,5.78802687843616,0,float,,5.0,47.9883784319429,,,
TCD,2023,32.2,-1.3,,3.99861309461539,1.059,10.8363568399843,0,float,,5.0,46.8626488759728,,,
TGO,2005,63.1,-1.7,,-4.66629938413338,4.149,6.78292893028314,0,float,,5.0,61.4542800128481,,,
TGO,2006,67.7,-1.9,,2.65013209943473,4.229,2.22897779414027,0,float,,5.0,61.6128604620733,,,
TGO,2007,70.5,-1.8,,-1.1751368996605,3.822,0.945673271705214,0,float,,5.0,61.7740721086659,,,
TGO,2008,67.3,-0.6,,4.03561315398862,3.279,8.69482814363902,0,float,,5.0,62.3076674472105,,,
TGO,2009,57.6,-2.6,,5.45381096920332,2.847,3.71360592035809,0,float,,5.0,62.210419994299,,,
TGO,2010,33.5,-1.7,,5.85433399076879,2.379,1.44594517430864,0,float,,5.0,66.7974885937104,,,
TGO,2011,37.0,-4.5,,5.82325622135289,1.982,3.5635147290396,0,float,,5.0,77.732312664143,,,
TGO,2012,34.3,-4.6,,6.30271426865185,2.029,2.57718174055848,0,float,,5.0,75.7132085684163,,,
TGO,2013,41.1,-5.1,,5.82425069283059,2.084,1.82539475909162,0,float,,5.0,82.1477877564195,,,
TGO,2014,44.9,-7.1,,5.63323739145223,2.141,0.19087507624975,0,float,,5.0,70.9156517502517,,,
TGO,2015,52.4,-7.0,,5.4680413807304,2.204,2.58500390801595,0,float,,5.0,69.1281378813376,,,
TGO,2016,59.9,-7.0,,4.21490387414525,2.968,1.28544847051417,0,float,,5.0,66.4450409805081,,,
TGO,2017,57.1,-0.2,,4.00791259566937,3.744,-0.981889868943119,0,float,,5.0,58.2088602526732,,,
TGO,2018,58.0,-0.6,,4.79518333086139,2.9,0.927755426457183,0,float,,5.0,57.5737388499452,,,
TGO,2019,54.9,1.7,,4.91949260488683,2.036,0.674652770077525,0,float,,5.0,56.3398500747576,,,
TGO,2020,61.4,-7.0,,2.15900131150536,2.231,1.69928463299399,0,float,,5.0,55.0659513954403,,,
TGO,2021,63.3,-4.5,,5.13562929064506,2.344,4.1862150652352,0,float,,5.0,56.3775580757321,,,
TGO,2022,63.0,-7.8,,6.29443692019429,1.965,7.96757361617945,0,float,,5.0,61.575092396894,,,
TGO,2023,64.1,-6.3,,6.19762969378132,1.942,5.48928568141131,0,float,,5.0,59.9291777017427,,,
THA,1996,15.2,2.7,,5.65194446499471,1.071,5.80510554737349,0,float,,4.0,84.2741479979753,,,
THA,1997,40.5,-1.7,,-2.75357515314082,0.873,5.62579747129106,0,float,,4.0,95.0517906464755,,,
THA,1998,49.9,-6.3,,-7.63403528600102,3.404,7.99472875027457,0,float,,4.0,100.240473732828,,,
THA,1999,56.6,-9.0,,4.57230775115542,2.968,0.284726459223048,0,float,,4.0,100.706288704433,,,
THA,2000,57.8,-1.8,,4.45524704335014,2.389,1.59196917460972,0,float,,4.0,121.297955351472,,,
THA,2001,57.5,-1.8,,3.44424900968372,2.6,1.62690887314091,0,float,,4.0,120.267966273533,,,
THA,2002,54.9,-6.7,,6.14903605210036,1.82,0.697308976625449,0,float,,4.0,114.969743021067,,,
THA,2003,47.5,2.0,,7.18924330340971,1.54,1.80434994635718,0,float,,4.0,116.692819704865,,,
THA,2004,46.3,1.1,,6.28934214285795,1.51,2.75914926231082,0,float,,4.0,127.411873720393,,,
THA,2005,45.5,2.2,,4.18763842884337,1.35,4.54036919634536,0,float,,4.0,137.853866832247,,,
THA,2006,39.2,1.9,,4.96781089246107,1.22,4.63747436011764,0,float,,4.0,134.086946191268,,,
THA,2007,36.0,0.2,,5.43515169050809,1.18,2.24154095286802,0,float,,4.0,129.873226989717,,,
THA,2008,34.9,0.8,,1.72569884866334,1.18,5.46848949649846,0,float,,4.0,140.437011540931,,,
THA,2009,42.4,-2.2,,-0.690618232300579,1.49,-0.845716092316721,0,float,,4.0,119.269418854589,,,
THA,2010,39.8,-1.1,,7.51339053261624,0.622,3.24758842443725,0,float,,4.0,127.250522638251,,,
THA,2011,39.1,0.1,,0.840132083053334,0.66,3.81191694558332,0,float,,4.0,139.675407224576,,,
THA,2012,41.9,-0.9,,7.24279620249642,0.58,3.00948610403357,0,float,,4.0,137.67493851024,,,
THA,2013,42.2,0.6,,2.68749556320556,0.249,2.18617704418967,0,float,,4.0,132.462274174269,,,
THA,2014,43.3,-0.7,,0.984468863619426,0.576,1.89455652481545,0,float,,4.0,130.905495444398,,,
THA,2015,42.6,0.2,,3.13404724911635,0.597,-0.898143410569433,0,float,,4.0,124.839662152526,,,
THA,2016,41.7,0.4,,3.43515771692182,0.688,0.186235191075453,0,float,,4.0,120.57522728913,,,
THA,2017,41.8,-0.5,,4.1776810321001,0.83,0.664415139830893,0,float,,4.0,120.891427433638,,,
THA,2018,41.9,0.2,,4.22287028746071,0.765,1.06683487370758,0,float,,4.0,120.841864730984,,,
THA,2019,41.1,0.4,,2.11455779628278,0.716,0.705524801910317,0,float,,4.0,109.689514715166,,,
THA,2020,49.4,-4.5,,-6.09306312966953,1.099,-0.846087518861799,0,float,,4.0,97.6624419371158,,,
THA,2021,58.4,-6.7,,1.55858232076893,1.215,1.23104516549814,0,float,,4.0,117.131472183199,,,
THA,2022,60.5,-4.6,,2.63784213566305,0.94,6.07589952842433,0,float,,4.0,132.813458288082,,,
THA,2023,62.2,-1.9,,2.24883437970568,0.733,1.22908986612448,0,float,,4.0,128.792359690165,,,
TJK,1998,96.6,-5.1,,5.31286765940042,4.65,,0,float,,5.0,106.89554276797,,,
TJK,1999,107.8,-4.0,,3.69955071665851,4.45,,0,float,,5.0,133.60594795539,,,
TJK,2000,111.4,-4.5,,8.32432449473859,4.15,,0,float,,5.0,175.351206134214,,,
TJK,2001,99.4,-2.1,,9.58083617842951,3.75,38.59188944886,0,float,,5.0,146.657305562056,,,
TJK,2002,98.3,-2.4,,10.8000037591665,3.95,12.2499847845885,0,float,,5.0,138.6839688324,,,
TJK,2003,69.8,-1.7,,10.9999990780572,3.85,16.3034912049491,0,float,,5.0,137.669592976856,,,
TJK,2004,49.4,-2.3,,10.2999989410117,3.45,7.14196508692253,0,float,,5.0,128.338170674363,,,
TJK,2005,45.8,-2.8,,6.69999851655409,3.45,7.09193244083773,0,float,,5.0,126.994699303416,,,
TJK,2006,36.8,2.0,,7.00000321108996,3.65,10.0108651886461,0,float,,5.0,141.153912074728,,,
TJK,2007,34.3,2.1,,7.80000011872161,2.874,13.1491247062982,0,float,,5.0,145.528099715723,,,
TJK,2008,30.2,1.9,,7.89999827154939,4.942,20.4705219109964,0,float,,5.0,114.480149093579,,,
TJK,2009,36.9,-0.2,,3.90000114826496,7.028,6.44823481066697,0,float,,5.0,85.9781370434108,,,
TJK,2010,36.8,-2.7,,6.49999908585235,7.037,6.44531440780658,0,float,,5.0,73.493044509473,,,
TJK,2011,35.5,0.6,,7.40000059956711,7.04,12.4315490430406,0,float,,5.0,79.7842446734572,,,
TJK,2012,32.5,0.4,,7.49999946321525,7.022,5.83116601031462,0,float,,5.0,83.1759445401528,,,
TJK,2013,29.3,-0.7,,7.39999974700379,7.019,5.00964645344951,0,float,,5.0,71.7437428882341,,,
TJK,2014,27.9,0.9,,6.70000069016253,7.024,6.10442765129667,0,float,,5.0,54.6071596053705,,,
TJK,2015,35.0,-2.0,,6.01930331771186,7.033,5.7145594964971,0,float,,5.0,49.9378160689555,,,
TJK,2016,42.2,-2.9,,6.89999999999999,7.036,6.00458082322139,0,float,,5.0,55.7246446907573,,,
TJK,2017,46.3,-5.6,,7.10000041864309,7.035,,0,float,,5.0,53.7861046057767,,,
TJK,2018,46.3,-2.7,,7.5999988895536,7.028,,0,float,,5.0,55.8461114113303,,,
TJK,2019,43.2,-2.0,,7.40000016310556,7.026,,0,float,,5.0,56.0450159145896,,,
TJK,2020,50.9,-4.3,,4.40000111553493,7.576,,0,float,,5.0,55.7491040194954,,,
TJK,2021,42.0,-0.6,,9.39999955037523,7.687,,0,float,,5.0,71.825937435383,,,
TJK,2022,31.8,-0.2,,8.00000033846364,7.051,,0,float,,5.0,65.4355115893577,,,
TJK,2023,29.9,-0.9,,8.29999921651935,7.037,,0,float,,5.0,65.6347010367354,,,
TKM,1997,64.2,-0.2,,-11.4000001301061,11.0,,0,float,,5.0,103.690369036904,,,
TKM,1998,81.6,1.2,,7.1000003383482,12.2,,0,float,,5.0,96.3201143265452,,,
TKM,1999,66.7,2.5,,16.4999995329385,12.7,,0,float,,5.0,90.4761904761905,,,
TKM,2000,55.1,-0.6,,5.46906425232281,11.73,,0,float,,5.0,103.580317825005,,,
TKM,2001,34.1,0.8,,4.34384545203714,10.898,,0,float,,5.0,81.9858549438358,,,
TKM,2002,24.2,0.2,,0.257179997445405,10.141,,0,float,,5.0,63.7046861184792,,,
TKM,2003,16.9,4.0,,3.2688286670479,9.289,,0,float,,5.0,63.201750694386,,,
TKM,2004,11.4,1.5,,5.00040735874585,8.419,,0,float,,5.0,59.3199674884855,,,
TKM,2005,6.8,0.9,,13.0340347988606,7.495,,0,float,,5.0,53.9723419741336,,,
TKM,2006,4.2,5.6,,10.9733082952862,6.601,,0,float,,5.0,52.4473010022922,,,
TKM,2007,3.1,4.2,,11.0592995865825,5.719,,0,float,,5.0,56.2777777777778,,,
TKM,2008,3.6,10.7,,14.7000000144534,4.852,,0,float,,5.0,94.7240751970891,,,
TKM,2009,3.1,7.5,,6.10000001746145,4.0,,0,float,,5.0,104.95217927132,,,
TKM,2010,7.0,2.1,,9.20000007329543,4.0,,0,float,,5.0,97.2464440197632,,,
TKM,2011,14.8,3.8,,14.7183120474814,4.003,,0,float,,5.0,118.095536458021,,,
TKM,2012,17.9,7.5,,11.0508311776258,3.994,,0,float,,5.0,119.176960326488,,,
TKM,2013,20.4,1.5,,10.1628450365084,3.993,,0,float,,5.0,109.48116584462,,,
TKM,2014,16.0,0.9,,10.3497353947965,4.005,,0,float,,5.0,102.760907500564,,,
TKM,2015,19.0,-0.7,,6.45254918531575,4.016,,0,float,,5.0,73.2280034158293,,,
TKM,2016,21.1,-2.4,,6.22909997062793,4.026,,0,float,,5.0,58.2932324852085,,,
TKM,2017,24.7,-2.8,,6.45138358820188,4.035,,0,float,,5.0,47.3983995269018,,,
TKM,2018,22.5,-0.2,,6.20602363832646,4.036,,0,float,,5.0,41.6378669600992,,,
TKM,2019,17.7,-0.4,,6.33169567608873,4.035,,0,float,,5.0,37.6560517756178,,,
TKM,2020,15.4,-0.2,,5.87065623130427,4.489,,0,float,,5.0,29.9541700399769,,,
TKM,2021,12.3,0.6,,6.15115785574542,4.458,,0,float,,5.0,33.4124528498008,,,
TKM,2022,7.1,3.4,,6.23491365071671,4.017,,0,float,,5.0,37.8107225896924,,,
TKM,2023,5.5,0.1,,6.31879850268643,4.007,,0,float,,5.0,34.1794035540188,,,
TLS,2001,0.0,3.2,,16.3476940466477,3.386,,0,float,,5.0,166.743415284881,,,
TLS,2002,0.0,-7.6,,-6.70069541098115,3.371,,0,float,,5.0,180.403744337855,,,
TLS,2003,0.0,-8.2,,-2.18226413236545,3.54,7.16515891441839,0,float,,5.0,122.311964931018,,,
TLS,2004,0.0,-7.5,,0.400003981151968,3.668,3.23751394003321,0,float,,5.0,107.330819562041,,,
TLS,2005,0.0,-10.5,,2.98457963807486,3.611,1.11167400387198,0,float,,5.0,74.6712513087646,,,
TLS,2006,0.0,41.0,,-4.11609268942114,3.634,3.93616259929866,0,float,,5.0,98.8757193818142,,,
TLS,2007,0.0,-29.9,,10.2653884542201,3.523,10.3009020174895,0,float,,5.0,128.760892225689,,,
TLS,2008,0.0,-18.6,,11.3948048266465,3.434,9.06423621948942,0,float,,5.0,135.250760342415,,,
TLS,2009,0.0,-17.2,,10.1469544183475,3.289,0.669681185965433,0,float,,5.0,157.686448551719,,,
TLS,2010,0.0,-19.8,,9.33149490201264,3.301,6.76597680236481,0,float,,5.0,134.4005216863,,,
TLS,2011,0.0,-25.4,,5.95855605611087,3.385,13.499840238577,0,float,,5.0,140.766349625231,,,
TLS,2012,0.0,-38.7,,4.86062186827468,3.47,11.8003096701544,0,float,,5.0,128.500493298465,,,
TLS,2013,0.5,-14.4,,3.10436683211147,3.57,11.0849085109954,0,float,,5.0,79.6341248298199,,,
TLS,2014,1.5,-37.5,,4.47249846569638,3.618,0.726275016139465,0,float,,5.0,82.7357773406823,,,
TLS,2015,2.9,-33.2,,2.48004040218397,3.678,0.552796026277853,0,float,,5.0,60.0769209292639,,,
TLS,2016,4.7,-55.7,,3.00993062553351,4.657,-1.33853876185163,0,float,,5.0,60.310621759226,,,
TLS,2017,6.7,-33.8,,-3.18241522489195,4.254,0.557215537430361,0,float,,5.0,58.6347507796182,,,
TLS,2018,9.3,-26.9,,-0.466502170658785,3.765,2.63647201015892,0,float,,5.0,64.8191831225499,,,
TLS,2019,9.5,-25.4,,24.2128840085001,3.148,0.958812739703141,0,float,,5.0,70.6142440551536,,,
TLS,2020,10.1,-18.9,,31.7257416721413,2.808,0.495499215459571,0,float,,5.0,84.7503111042388,,,
TLS,2021,6.5,-20.1,,5.36980119392668,2.344,3.69792094666786,0,float,,5.0,99.8600009384765,,,
TLS,2022,7.9,-29.5,,-20.5224802314812,1.537,7.00530945399787,0,float,,5.0,97.621108820704,,,
TLS,2023,12.4,-34.7,,-18.1359049134472,1.525,8.42035103310377,0,float,,5.0,89.3046490972644,,,
TON,1999,38.4,1.5,,2.30246259770198,3.69,4.46435467675891,0,float,,5.0,60.7775208771412,,,
TON,2000,43.6,1.3,,3.75409745006452,3.966,6.32763551411153,0,float,,5.0,61.508239295468,,,
TON,2001,53.4,2.2,,1.49248125545273,4.368,8.29028318850332,0,float,,5.0,62.4065643935194,,,
TON,2002,60.7,2.6,,4.4292235994526,4.683,10.3590607918507,0,float,,5.0,73.8374093817514,,,
TON,2003,56.2,2.4,,0.0518054450729011,5.18,11.6386219580734,0,float,,5.0,73.2160568173731,,,
TON,2004,52.2,4.2,,-1.96794740326561,3.878,10.9734053679554,0,float,,5.0,73.9737151214869,,,
TON,2005,43.3,4.2,,-0.657650703495165,2.542,8.66569221131751,0,float,,5.0,76.2080494394572,,,
TON,2006,39.6,1.3,,-2.16566342680382,1.09,6.14911606456568,0,float,,5.0,66.3549884749532,,,
TON,2007,37.8,5.4,,-2.46430779100223,1.21,5.8422487490138,0,float,,5.0,68.2299182500325,,,
TON,2008,34.0,2.1,,4.86284132376997,1.279,10.4469875128223,0,float,,5.0,72.6563791156237,,,
TON,2009,39.7,6.9,,-5.12917819150532,1.419,1.42685972070539,0,float,,5.0,74.3406648891028,,,
TON,2010,44.7,-1.2,,0.824396914081831,1.501,3.53491239189831,0,float,,5.0,70.7976681214649,,,
TON,2011,51.9,-6.0,,6.70369746238768,1.594,6.27075302995692,0,float,,5.0,78.8578648859134,,,
TON,2012,60.0,-1.7,,0.919761024923076,1.638,1.14753853706055,0,float,,5.0,77.9722872799652,,,
TON,2013,48.9,-1.3,,0.393922530137331,1.75,0.77562932236742,0,float,,5.0,82.731581196292,,,
TON,2014,47.4,6.4,,1.99053769890816,1.914,2.51087633253696,0,float,,5.0,74.7304254735603,,,
TON,2015,51.1,-2.7,,1.11374402398066,2.022,-1.05399831971283,0,float,,5.0,81.3902291563255,,,
TON,2016,49.4,1.5,,6.59869879417958,2.048,2.57815515245081,0,float,,5.0,87.7771750789587,,,
TON,2017,44.7,3.6,,3.20231976224244,2.137,7.51706283551116,0,float,,5.0,88.0434925855836,,,
TON,2018,45.5,2.9,,0.527828083180253,2.248,5.03209691984883,0,float,,5.0,86.1039702691392,,,
TON,2019,41.8,3.2,,-0.285210784299821,2.165,1.17954334821801,0,float,,5.0,88.045385533046,,,
TON,2020,41.7,5.1,,1.80618715298932,2.712,-0.349737696727419,0,float,,5.0,81.849496682175,,,
TON,2021,43.0,-0.9,,-0.934919892094683,2.111,5.64051140636743,0,float,,5.0,68.5461517477239,,,
TON,2022,40.2,-0.1,,-2.12854876486114,2.002,10.9713652903022,0,float,,5.0,70.1272718284375,,,
TON,2023,37.2,5.3,,2.79014715494606,1.652,6.35112980255182,0,float,,5.0,79.6239257000079,,,
TTO,1988,65.3,-9.3,,-3.91972405050394,,7.75849206743917,0,float,,5.0,,,,
TTO,1989,51.9,-4.5,,-0.829914212231699,,11.4321318133567,0,float,,5.0,,,,
TTO,1990,49.5,-1.3,,1.50916784295177,,11.0644257703083,0,float,,5.0,,,,
TTO,1991,50.0,-0.2,,3.11240786575588,18.52,3.78310214375795,0,float,,5.0,,,,
TTO,1992,49.5,-2.8,,10.092979512969,19.66,6.43985419198061,0,float,,5.0,,,,
TTO,1993,59.6,0.2,,-0.66911476645933,19.81,10.835235920852,0,float,,5.0,,,,
TTO,1994,64.8,0.0,,3.56718060581952,18.44,8.81469401768106,0,float,,5.0,,,,
TTO,1995,57.3,0.2,,3.80991314364765,17.22,5.18220539517274,0,float,,5.0,,,,
TTO,1996,51.9,-0.5,,7.13447746480871,16.25,3.40457442819624,0,float,,5.0,,,,
TTO,1997,51.3,0.1,,7.52285462627518,15.01,3.62607875843081,0,float,,5.0,,,,
TTO,1998,47.4,-1.8,,8.1245639965458,14.21,5.61270907691201,0,float,,5.0,,,,
TTO,1999,55.2,-0.9,,8.02481764350063,13.12,3.43913590881996,0,float,,5.0,,,,
TTO,2000,52.3,0.2,,6.90135959072803,12.1,3.55541319666877,0,float,,5.0,,,,
TTO,2001,54.2,0.6,,4.16852398185424,10.88,5.536653263223,0,float,,5.0,,,,
TTO,2002,58.2,-0.2,,7.93670968715332,10.39,4.1500586166472,0,float,,5.0,,,,
TTO,2003,52.4,1.9,,14.4409895389734,10.48,3.8111062439687,0,float,,5.0,,,,
TTO,2004,43.3,1.9,,7.95005151069972,8.33,3.72154938995965,0,float,,5.0,,,,
TTO,2005,36.6,0.8,,6.20893787954175,7.95,6.87453459583516,0,float,,5.0,,,,
TTO,2006,32.7,-0.3,,13.2080586051735,6.27,8.32960351465347,0,float,,5.0,,,,
TTO,2007,29.4,3.2,,4.75420970092722,5.54,7.89438834757299,0,float,,5.0,,,,
TTO,2008,24.6,5.7,,3.39173707807387,4.63,12.0303445477177,0,float,,5.0,,,,
TTO,2009,34.2,-4.9,,-4.3917292474614,5.28,6.97808725251547,0,float,,5.0,,,,
TTO,2010,28.9,0.1,,3.32322471027371,4.033,10.5492003179988,0,float,,5.0,,,,
TTO,2011,39.2,-0.7,,-0.294354409043763,3.425,5.1071328926456,0,float,,5.0,,,,
TTO,2012,32.9,-1.3,,6.71074625448722,3.718,9.26028137068292,0,float,,5.0,,,,
TTO,2013,32.9,-2.7,,3.36819291689019,2.683,5.19981740465611,0,float,,5.0,,,,
TTO,2014,37.1,-4.3,,3.67086851032413,2.477,5.68441814595659,0,float,,5.0,,,,
TTO,2015,43.2,-7.4,,-0.406283288730492,2.428,4.66121598098264,0,float,,5.0,,,,
TTO,2016,53.3,-9.8,,-7.53636305379372,3.207,3.07066742464024,0,float,,5.0,,,,
TTO,2017,57.2,-10.5,,-4.87274946918724,3.389,1.88038440183532,0,float,,5.0,,,,
TTO,2018,58.1,-5.9,,-0.945449700943314,3.497,1.01856930188822,0,float,,5.0,,,,
TTO,2019,62.9,-3.7,,0.467734528855885,3.523,1.00054293027237,0,float,,5.0,,,,
TTO,2020,81.6,-11.8,,-8.78879817831519,4.206,0.598986330824643,0,float,,5.0,,,,
TTO,2021,80.2,-8.4,,-0.716740625909793,4.446,2.05922746915458,0,float,,5.0,,,,
TTO,2022,69.9,1.0,,0.86126082651883,4.383,5.82838638517959,0,float,,5.0,,,,
TTO,2023,78.2,-1.2,,1.46645947294053,3.361,4.62930242419968,0,float,,5.0,,,,
TUN,1991,63.3,-5.3,,3.90454530313198,15.935,8.19371509544085,0,peg,,5.0,85.6860202181431,,,
TUN,1992,62.1,-3.5,,7.80572887722397,15.598,5.82434514637906,0,peg,,5.0,86.0000875541741,,,
TUN,1993,63.8,-3.2,,2.18982886145824,15.948,3.9749563191613,0,peg,,5.0,88.4109677419355,,,
TUN,1994,63.9,-2.9,,3.17841132209441,16.006,4.73323063996595,0,peg,,5.0,92.8043860425704,,,
TUN,1995,65.6,-4.5,,2.35166985086541,16.348,6.24415028747146,0,peg,,5.0,93.7144465686907,,,
TUN,1996,66.8,-5.2,,7.14608096782061,16.061,3.72514472690715,0,peg,,5.0,85.7203547620671,,,
TUN,1997,66.6,-3.7,,5.44094350107467,15.94,3.65202620723071,0,peg,,5.0,80.5007104439621,,,
TUN,1998,58.2,-2.8,,4.78376247825665,15.473,3.12536579655862,0,peg,,5.0,79.9794582620079,,,
TUN,1999,61.9,-3.1,,6.05463447898158,15.21,2.6901248581158,0,peg,,5.0,77.9051139411665,,,
TUN,2000,62.9,-3.2,,4.7099729138049,14.94,2.96230794738605,0,peg,,5.0,82.639110670191,,,
TUN,2001,52.2,-2.9,,3.79627166202512,14.4,1.98333333333337,0,peg,,5.0,89.5522011944661,,,
TUN,2002,51.6,-2.5,,1.32255714828946,14.55,2.72103284850455,0,peg,,5.0,85.3421759692656,,,
TUN,2003,52.6,-2.6,,4.70239953285241,14.51,2.71259247474352,0,peg,,5.0,82.390340709916,,,
TUN,2004,51.6,-2.1,,6.23579072222647,14.23,3.63228004956625,0,peg,,5.0,86.9253446966283,,,
TUN,2005,50.0,-2.6,,3.4865455430439,12.872,2.01778641357144,0,peg,,5.0,90.2512478803945,,,
TUN,2006,45.7,-2.3,,5.24409983246916,12.51,3.22525337438917,0,peg,,5.0,93.9409304094309,,,
TUN,2007,42.7,-2.5,,6.70952097453554,12.365,2.96694432477349,0,peg,,5.0,104.059400976647,,,
TUN,2008,41.4,-0.6,,4.23778147502819,12.444,4.34502807623045,0,peg,,5.0,114.343660218696,,,
TUN,2009,40.3,-2.6,,3.04345012371552,13.29,3.66490330642919,0,peg,,5.0,93.0168787876722,,,
TUN,2010,38.8,-0.5,,2.97113275066512,13.049,3.33897963601069,0,peg,,5.0,100.151009836799,,,
TUN,2011,43.3,-3.2,,-2.04663389535644,18.334,3.24002842009531,0,peg,,5.0,100.106379304237,,,
TUN,2012,49.0,-4.9,,4.21667711535632,17.63,4.6118443220664,0,peg,,5.0,101.550723929668,,,
TUN,2013,45.6,-7.0,,2.42993096446429,15.934,5.31623531326689,0,peg,,5.0,98.9549566862038,,,
TUN,2014,50.7,-3.1,,3.09032803070775,14.259,4.62555099534031,0,peg,,5.0,96.1071038558701,,,
TUN,2015,52.4,-4.9,,0.967834205635981,15.159,4.437371273215,0,peg,,5.0,87.2485306596052,,,
