geo,year,arop_post,arop_pre_nopens,benefits,captransf,debt,deficit,e0,emigration,gdp_pc_pps,gfcf,gini,goods,immigration,interest,mort_preventable,mort_treatable,obesity,overburden,overcrowding,pensions_oldage,pop65_share,population,pub_emp_share,recycling,revenue,smoking,social_contrib,socprot_exp,subsidies,tax_income,tax_production,te_gf01,te_gf02,te_gf03,te_gf04,te_gf05,te_gf06,te_gf0601,te_gf07,te_gf08,te_gf09,te_gf10,te_gf1006,te_total,unemployment,unemployment_global,urban_share,wage_premium,wagebill_exp,wagebill_gdp,wages,capital,current,capital_share,net_migration_rate
SE,1997,8.0,,15.6,0.5,66.9,-1.6,79.4,38543.0,20761.0,4.3,,8.9,,5.0,,,10.95543,,,,17.449219000420488,8844499.0,,,57.2,,6.7,30.31,2.5,20.1,21.6,9.4,2.2,1.3,4.2,0.4,1.8,,6.3,2.2,7.5,23.5,,58.8,,10.359,83.96246905017,,,,13.5,4.8,54.0,0.0816326530612245,
SE,1998,,,15.4,0.4,66.1,0.8,79.5,38518.0,21545.0,4.3,,9.2,49391.0,4.3,,,11.318756,,,,17.432633051242565,8847625.0,,,57.3,,4.7,29.15,1.9,19.9,23.9,8.4,2.2,1.3,4.2,0.4,1.5,,6.2,2.2,7.8,22.4,,56.5,,8.941,83.9840819295031,,,,12.5,4.7,51.8,0.0831858407079646,1.2289173648295446
SE,1999,8.0,,15.2,0.5,60.7,0.6,79.6,35705.0,22979.9,4.4,,8.8,49839.0,3.8,,,11.686971,,,,17.36616310091275,8854322.0,,,56.7,,4.4,28.87,1.8,20.6,23.8,7.7,2.2,1.3,4.2,0.3,1.1,,6.3,2.2,7.8,22.8,,56.1,,7.607,84.00779688509,,,,12.5,4.9,51.2,0.0873440285204991,1.5962825838048358
SE,2000,,,14.6,0.3,50.4,3.1,79.8,34091.0,24617.5,3.9,,8.3,58659.0,3.3,,,12.053677,,,,17.294676951542563,8861426.0,,38.5,56.2,49.5,5.1,27.98,1.5,21.3,22.4,7.9,2.1,1.2,3.6,0.4,0.8,,6.2,1.5,7.1,22.4,,53.1,,5.466,84.0400009155273,,23.603630065918,12.3202829360962,12.3,4.2,48.9,0.07909604519774012,2.7724657408412594
SE,2001,9.0,17.0,14.7,0.3,52.0,1.4,79.9,32141.0,24788.6,4.1,,8.3,60795.0,2.7,,,12.413549,,,10.0,17.234299756202777,8882792.0,,39.0,54.0,,4.6,28.35,1.3,19.6,22.5,7.0,2.0,1.3,3.8,0.4,0.8,0.4,6.3,1.4,7.3,22.2,0.6,52.6,,4.73,84.0827152824223,,24.2118892669678,12.5086126327515,12.5,4.3999999999999995,48.2,0.08365019011406843,3.2257875676926804
SE,2002,11.0,29.0,14.9,0.3,49.8,-1.5,80.0,33009.0,25399.6,4.3,,8.5,64087.0,2.9,,,12.761961,,,10.1,17.19656514083084,8909128.0,,39.7,52.2,,3.9,29.16,1.4,18.5,22.7,7.3,2.0,1.3,4.1,0.5,0.7,0.3,6.6,1.4,7.4,22.4,0.5,53.6,,4.965,84.1342508376823,,24.1327514648438,12.709210395813,12.7,4.6,49.0,0.08582089552238806,3.4883324159221867
SE,2003,,,15.4,0.4,49.5,-1.2,80.3,35023.0,26106.5,4.2,,8.4,63795.0,2.1,,,13.095655,,,10.6,17.15503152518548,8940788.0,,41.3,52.7,,3.9,30.1,1.5,19.1,22.6,6.5,1.9,1.3,4.2,0.4,0.7,0.3,6.8,1.4,7.4,23.2,0.5,53.9,,5.555,84.1954289653543,,24.7104167938232,13.0502815246582,13.1,4.6000000000000005,49.3,0.08534322820037107,3.218060868907752
SE,2004,11.3,30.1,15.1,0.3,48.7,0.2,80.7,36586.0,27624.9,4.1,,8.1,62028.0,1.9,,,13.412696,9.2,11.8,10.4,17.17146463718029,8975670.0,,43.9,52.8,,3.8,29.5,1.4,19.8,22.2,6.3,1.8,1.3,4.1,0.5,0.7,0.2,6.6,1.4,7.3,22.9,0.5,52.7,,6.693,84.2670710494849,,24.9917297363281,12.8657255172729,12.9,4.3999999999999995,48.300000000000004,0.08349146110056925,2.8345516267866353
SE,2005,9.5,28.7,14.9,0.5,49.0,2.0,80.7,38118.0,28021.2,3.8,,8.1,65229.0,1.8,,,13.708004,9.2,10.7,10.4,17.248556049942117,9011392.0,,44.6,54.3,40.8,3.5,29.25,1.4,21.0,22.4,6.3,1.3,1.3,4.3,0.5,0.7,0.2,6.6,1.4,7.4,22.5,0.4,52.3,7.9,7.81,84.3499984741211,,24.8545513153076,12.7502946853638,12.8,4.3,48.0,0.08221797323135756,3.0085252089799224
SE,2006,12.3,29.0,14.3,0.3,43.9,2.2,81.0,44908.0,29948.6,4.1,,8.1,95750.0,1.8,,,13.981089,9.6,10.7,10.0,17.301281025386196,9047752.0,,47.7,53.3,,3.1,28.41,1.5,21.2,22.0,6.4,1.5,1.3,4.1,0.5,0.6,0.2,6.5,1.4,7.2,21.7,0.4,51.1,7.2,7.066,84.4553200620359,,25.0382804870605,12.5348691940308,12.5,4.3999999999999995,46.7,0.08610567514677102,5.619296373286978
SE,2007,10.5,27.5,13.6,0.3,39.3,3.4,81.1,45418.0,32231.5,4.1,,7.9,99485.0,1.7,,,14.227504,7.9,10.0,9.9,17.353148276187095,9113257.0,,46.7,52.8,38.1,3.2,27.33,1.5,20.3,21.9,6.2,1.4,1.3,4.1,0.5,0.6,0.2,6.5,1.4,6.9,20.6,0.3,49.5,6.3,6.161,84.5906875454778,,25.5663108825684,12.3554410934448,12.4,4.3999999999999995,45.1,0.08888888888888888,5.932785611115762
SE,2008,13.5,30.0,13.6,0.3,38.0,1.9,81.3,45294.0,32526.7,4.3,,8.2,101171.0,1.6,,,14.443381,10.0,11.0,10.3,17.51525412322237,9182927.0,,45.6,52.3,,3.3,27.93,1.5,18.9,22.4,6.4,1.4,1.3,4.5,0.5,0.6,0.2,6.7,1.4,7.1,20.6,0.3,50.4,6.3,6.235,84.7517366727063,,25.4783802032471,12.4824275970459,12.6,4.6,45.8,0.09126984126984126,6.08487903693452
SE,2009,14.4,28.8,14.7,0.3,41.3,-0.9,81.5,39240.0,30274.4,4.5,,8.8,102280.0,1.3,,,14.627546,10.6,12.1,11.1,17.77246466667682,9256347.0,,49.2,51.9,,3.3,30.0,1.6,18.5,22.5,6.1,1.4,1.3,4.7,0.5,0.6,0.2,7.2,1.5,7.4,22.1,0.3,52.8,8.5,8.351,84.9341031919813,,24.9369430541992,12.797924041748,12.9,4.8,48.0,0.09090909090909091,6.810462053766999
SE,2010,14.8,29.0,13.8,0.2,38.7,-0.2,81.6,48853.0,31764.0,4.6,,8.5,98801.0,1.1,,,14.781632,7.8,13.1,10.6,18.101215735639002,9340682.0,,47.8,50.7,33.9,3.2,28.54,1.7,18.2,22.1,6.0,1.5,1.3,4.6,0.5,0.5,0.2,6.9,1.5,7.1,21.0,0.3,50.9,8.7,8.61,85.1334228515625,,24.7300453186035,12.211784362793,12.3,4.8,46.1,0.09430255402750491,5.347361145578021
SE,2011,15.4,29.8,13.3,0.3,37.8,-0.4,81.9,51179.0,33037.9,4.5,,8.4,96467.0,1.2,127.65,77.46,14.913739,9.3,13.5,10.3,18.450778869468337,9415570.0,,47.0,49.8,,3.3,28.16,1.7,17.6,21.7,6.3,1.4,1.3,4.5,0.5,0.6,0.2,6.9,1.4,7.0,20.3,0.3,50.2,7.9,7.804,85.3600748880524,,24.7418804168701,12.0554571151733,12.1,4.8,45.400000000000006,0.09561752988047807,4.809905295165349
SE,2012,15.2,29.0,13.9,0.3,38.1,-1.2,81.8,51747.0,33390.9,4.6,,8.5,103059.0,1.0,125.76,75.7,15.034671,8.7,12.9,11.0,18.81994399366014,9482855.0,,46.9,50.2,,3.4,29.2,1.7,17.4,22.0,6.3,1.4,1.4,4.7,0.5,0.6,0.2,7.0,1.4,7.1,21.1,0.3,51.4,8.1,7.976,85.6250668883122,,25.0839996337891,12.5153684616089,12.6,4.8999999999999995,46.5,0.09533073929961089,5.41102864063618
SE,2013,16.0,28.9,14.2,0.3,41.2,-1.6,82.0,50715.0,33278.6,4.6,,8.9,115845.0,0.9,126.59,74.74,15.160772,9.0,13.0,11.4,19.132518541176633,9555893.0,,48.2,50.8,,3.4,29.97,1.6,17.8,21.9,6.3,1.4,1.3,4.9,0.5,0.6,0.2,7.1,1.5,7.1,21.7,0.3,52.5,8.1,8.052,85.9249771259894,,25.0894107818604,12.695704460144,12.7,4.8999999999999995,47.6,0.09333333333333332,6.815689543614606
SE,2014,15.6,30.0,13.8,0.3,46.1,-1.9,82.2,51237.0,33570.2,4.7,26.9,8.8,126966.0,0.7,123.92,70.54,15.302654,8.6,12.7,11.2,19.41144011983995,9644864.0,,49.3,49.9,,3.4,29.57,1.7,17.9,21.7,6.0,1.3,1.3,4.9,0.5,0.6,0.2,7.1,1.5,7.3,21.3,0.3,51.8,8.0,7.954,86.2563838747314,,25.4047679901123,12.6180582046509,12.7,5.0,46.8,0.09652509652509653,7.85174368451437
SE,2015,16.3,29.8,13.3,0.3,44.8,-0.3,82.2,55830.0,35062.0,4.5,26.7,8.5,134240.0,0.5,122.39,70.85,15.461805,8.7,13.9,10.9,19.62464689138746,9747355.0,,47.6,50.1,28.2,3.3,29.12,1.6,18.4,21.6,5.7,1.2,1.3,4.7,0.4,0.6,0.2,7.0,1.4,7.2,20.9,0.3,50.4,7.5,7.432,86.6158654081858,,25.5522174835205,12.3622741699219,12.4,4.8,45.6,0.09523809523809523,8.044233538226523
SE,2016,16.2,29.9,13.2,0.4,43.2,0.8,82.3,45878.0,34881.8,4.6,27.6,8.5,163005.0,0.5,121.27,67.64,15.641473,8.5,14.4,11.0,19.766761137454132,9851017.0,,48.4,51.4,,3.3,29.52,1.6,19.0,22.5,5.3,1.2,1.3,4.7,0.5,0.6,0.2,7.1,1.4,7.3,21.2,0.3,50.5,7.1,6.99,87.0,,25.8485336303711,12.6006593704224,12.7,5.0,45.5,0.09900990099009901,11.889838379123699
SE,2017,15.8,29.3,12.9,0.2,41.9,1.3,82.4,45620.0,35296.2,4.9,28.0,8.3,144489.0,0.4,118.07,66.61,15.834431,8.4,13.5,11.0,19.778156472442195,9995153.0,,46.8,51.6,,3.4,29.08,1.5,19.2,22.5,5.3,1.2,1.3,4.7,0.5,0.6,0.2,7.1,1.4,7.5,20.8,0.3,50.3,6.8,6.718,87.237373786911,,26.2048664093018,12.6388568878174,12.8,5.1000000000000005,45.199999999999996,0.1013916500994036,9.891694504326248
SE,2018,16.4,28.9,12.7,0.3,40.2,0.7,82.5,46981.0,35915.6,5.1,27.0,8.4,132602.0,0.5,117.68,65.63,16.036914,8.3,15.2,11.0,19.82310304437384,10120242.0,,45.8,51.5,,3.5,28.69,1.6,18.8,22.5,5.6,1.2,1.3,4.8,0.5,0.8,0.2,7.2,1.4,7.6,20.4,0.3,50.9,6.5,6.365,87.4737430925296,,26.0630111694336,12.712739944458,12.8,5.3999999999999995,45.5,0.10609037328094302,8.46037080931464
SE,2019,17.1,28.9,12.3,0.3,36.0,0.4,83.1,47718.0,36994.5,5.1,27.6,8.2,115805.0,0.4,110.02,60.19,16.250171,9.4,15.6,10.8,19.899063408921734,10230185.0,0.307188034057617,46.6,50.3,,3.5,27.97,1.5,18.2,22.0,5.4,1.2,1.3,4.8,0.5,0.7,0.2,7.2,1.4,7.7,19.7,0.3,49.8,6.9,6.833,87.7088420242759,,26.2066135406494,12.5937623977661,12.7,5.3999999999999995,44.4,0.10843373493975904,6.655500364851662
SE,2020,16.1,28.1,12.8,0.5,40.5,-3.2,82.4,48937.0,36665.9,5.4,26.9,8.4,82518.0,0.3,123.33,62.05,16.479994,8.3,15.6,11.1,19.998539833449993,10327589.0,,38.3,49.9,23.5,3.5,29.53,2.7,18.2,21.5,5.5,1.4,1.4,6.3,0.6,0.7,0.2,7.5,1.6,7.8,20.4,0.3,53.1,8.5,8.291,87.9424046895699,,25.334924697876,12.8995752334595,13.0,5.9,47.2,0.11111111111111112,3.25158175833682
SE,2021,15.7,28.3,12.1,0.4,37.2,-0.2,83.0,48284.0,39670.2,5.1,26.8,8.2,90631.0,0.2,117.83,59.65,16.723764,8.5,15.7,10.7,20.117801835288425,10379295.0,,39.5,50.2,,3.5,28.21,2.1,18.7,21.6,5.2,1.3,1.3,5.4,0.6,0.7,0.2,7.5,1.6,7.4,19.4,0.3,50.4,8.9,8.803,88.1741651958315,,25.1468124389648,12.5373697280884,12.6,5.5,44.9,0.10912698412698413,4.079949553413791
SE,2022,16.0,26.6,11.6,0.5,34.4,1.0,83.0,50592.0,40905.8,5.1,27.6,8.4,102436.0,0.5,110.16,59.18,16.977419,9.1,15.9,10.4,20.270760785685408,10452326.0,,39.7,50.4,21.8,3.3,27.61,1.6,18.1,21.9,5.2,1.7,1.4,5.0,0.6,0.7,0.2,7.2,1.4,7.2,19.0,0.3,49.4,7.5,7.417,88.4038576504809,,25.3031196594238,12.4271373748779,12.0,5.6,43.8,0.11336032388663968,4.960044300187346
SE,2023,16.1,25.5,11.6,0.4,32.2,-0.9,83.2,73434.0,42508.5,5.4,29.5,8.5,94514.0,0.7,105.71,58.37,17.238802,10.9,16.4,10.7,20.407029150441247,10521556.0,,39.4,49.1,21.0,3.5,27.75,1.5,17.4,21.5,5.3,1.8,1.5,5.1,0.6,0.8,0.2,7.4,1.4,7.3,18.9,0.3,50.0,7.7,7.611,88.631216160938,,,,12.5,5.800000000000001,44.2,0.11600000000000002,2.003505945318354
SE,2024,14.8,24.9,,,34.2,-1.5,83.8,86449.0,44772.2,,27.6,,116197.0,0.7,,,17.508879,10.6,16.7,11.0,20.610428246349144,10551707.0,,46.1,48.9,20.3,3.7,27.79,,17.6,20.9,,,,,,,,,,,,,,8.4,,,,,,,0.0,,,2.8192594809541243
SE,2025,15.6,25.3,,,35.1,-1.3,,,46407.9,,28.6,,,0.6,,,,10.8,15.7,,20.840087233216625,10587710.0,,,48.6,19.5,3.4,,,17.4,20.9,,,,,,,,,,,,,,8.8,,,,,,,0.0,,,
SE,2030,,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1980,,,,,,,,,,,,,,,,,9.5849864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1981,,,,,,,,,,,,,,,,,9.7709335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1982,,,,,,,,,,,,,,,,,9.962745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1983,,,,,,,,,,,,,,,,,10.163201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1984,,,,,,,,,,,,,,,,,10.370576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1985,,,,,,,,,,,,,,,,,10.57919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1986,,,,,,,,,,,,,,,,,10.788964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1987,,,,,,,,,,,,,,,,,11.000883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1988,,,,,,,,,,,,,,,,,11.210539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1989,,,,,,,,,,,,,,,,,11.419626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1990,,,,,,,,,,,,,,,,,11.627454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1991,,,,,,,,,,,,,,,,,11.837131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1992,,,,,,,,,,,,,,,,,12.049884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1993,,,,,,,,,,,,,,,,,12.269097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1994,,,,,,,,,,,,,,,,,12.498095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
SI,1995,,,16.4,8.3,18.2,-8.1,74.7,3372.0,11426.7,4.1,,6.2,,2.1,,,12.740792,,,10.8,12.070760305346582,1989477.0,,,44.8,,17.5,,2.1,6.7,15.1,11.2,1.1,1.6,6.2,0.6,0.7,0.3,6.6,1.3,6.3,17.3,0.0,53.0,,7.361,50.2029106884133,,,,11.2,12.4,40.6,0.2339622641509434,
SI,1996,,,16.4,1.0,21.6,-1.1,75.2,2985.0,12095.4,4.0,,6.2,,2.0,,,12.99659,,,10.7,12.513201752931518,1990266.0,,,44.0,,15.8,22.95,1.9,7.2,15.4,5.6,1.1,1.7,4.5,0.6,0.6,0.3,6.6,1.2,6.1,17.2,0.0,45.1,,6.879,50.2747487580715,,,,11.1,5.0,40.1,0.11086474501108647,
SI,1997,,,16.7,1.0,22.1,-2.3,75.2,5447.0,12762.2,3.7,,6.0,,2.3,,,13.260813,,,10.7,12.854021839074099,1986989.0,,,43.1,,15.0,23.34,1.9,7.2,15.0,5.8,1.0,1.7,4.4,0.6,0.6,0.3,6.6,1.2,6.1,17.5,0.0,45.4,,6.648,50.3755853554947,,,,11.1,4.7,40.699999999999996,0.10352422907488988,
SI,1998,,,16.8,1.9,22.8,-2.4,75.3,6708.0,13302.1,3.7,,6.1,4603.0,2.2,,,13.535126,,,10.7,13.220966254106584,1984923.0,,,44.0,,15.2,23.63,2.0,7.1,15.6,5.6,1.0,1.7,5.3,0.6,0.7,0.3,6.7,1.2,6.1,17.6,0.0,46.4,,7.39,50.4899621472228,,,,10.9,5.6,40.8,0.12068965517241378,-1.0604945380752804
SI,1999,,,16.7,1.8,23.8,-3.0,75.7,2606.0,14208.0,4.1,,6.3,4941.0,2.3,,,13.819197,,,10.8,13.576423394634071,1978334.0,,,44.1,,15.0,23.61,1.9,7.2,16.2,5.8,1.1,1.7,5.6,0.6,0.7,0.3,6.6,1.3,6.2,17.6,0.0,47.2,,7.324,50.6024207997953,,,,10.9,5.8999999999999995,41.300000000000004,0.12499999999999999,1.1802860386567688
SI,2000,11.0,18.0,17.0,1.5,26.1,-3.8,76.2,3570.0,14856.8,3.7,,6.5,6185.0,2.4,,,14.104277,,,11.0,13.854826173245696,1987755.0,,6.0,44.0,24.1,15.2,23.92,1.9,7.2,15.5,6.0,1.1,1.8,5.5,0.6,0.6,0.2,6.7,1.3,6.2,17.9,0.0,47.8,,6.918,50.6975029797519,,23.5589618682861,11.1984758377075,11.3,5.2,42.599999999999994,0.1087866108786611,1.315554482317992
SI,2001,11.0,17.0,17.0,1.8,26.3,-4.6,76.4,4811.0,15534.3,4.0,,6.3,7803.0,2.3,,,14.375268,,,11.0,14.140337089604813,1990094.0,,2.7,44.6,,15.5,24.18,1.8,7.4,15.3,6.9,1.3,1.9,5.4,0.8,0.6,0.2,6.8,1.3,6.5,17.8,0.0,49.2,,5.682,50.7597503536323,,23.8506412506104,11.6180477142334,11.7,5.8,43.400000000000006,0.11788617886178861,1.503446570865497
SI,2002,10.0,16.0,17.1,1.0,27.7,-2.5,76.6,7269.0,16396.4,3.8,,6.5,9134.0,2.2,,,14.619765,,,11.2,14.47062375315066,1994026.0,,9.0,45.3,,15.4,24.25,1.8,7.7,15.7,6.0,1.2,1.9,4.8,0.8,0.6,0.2,6.8,1.3,6.5,17.9,0.0,47.8,,5.922,50.7744556266555,,24.3155059814453,11.491849899292,11.6,4.8,43.0,0.100418410041841,0.9352937223486554
SI,2003,,,17.0,1.3,27.0,-2.7,76.4,5867.0,17172.0,3.8,,6.2,9279.0,2.0,,,14.836171,,,11.0,14.769379754620601,1995033.0,0.376837074756622,12.6,44.9,,15.2,23.48,2.0,7.9,15.8,5.8,1.3,1.9,5.0,0.9,0.5,0.1,6.7,1.3,6.4,17.8,0.0,47.6,,6.479,50.7553842628349,,24.5934314727783,11.5969829559326,11.7,5.1,42.5,0.10714285714285714,1.7102473994164507
SI,2004,,,16.7,1.0,27.1,-2.0,77.2,8269.0,18456.2,4.0,,6.0,10171.0,1.7,,,15.029117,,,10.9,15.03456414515288,1996433.0,0.405680954456329,20.4,44.9,,15.3,23.06,1.7,8.1,15.6,5.8,1.4,1.8,4.5,0.9,0.5,0.2,6.5,1.3,6.4,17.6,0.0,46.9,,6.012,50.7124410611224,,24.6458301544189,11.4917001724243,11.6,5.0,41.9,0.10660980810234542,0.9526991389142536
SI,2005,12.2,25.9,16.6,0.8,26.6,-1.4,77.5,8605.0,19395.4,3.8,,6.0,15041.0,1.6,,,15.205662,4.7,42.0,10.8,15.342687938966455,1997590.0,0.305246740579605,18.6,45.3,23.4,15.4,22.88,1.5,8.6,15.5,5.9,1.3,1.8,4.3,0.8,0.5,0.1,6.5,1.3,6.5,17.7,0.0,46.7,,6.506,50.648781400021,,24.7443161010742,11.4798240661621,11.6,4.6,42.1,0.09850107066381154,3.2218823682537456
SI,2006,11.6,24.2,16.1,0.6,26.2,-1.3,78.3,13749.0,20325.0,4.3,,6.0,20016.0,1.4,,,15.376453,3.0,40.3,9.4,15.617478254011516,2003358.0,0.295940548181534,15.4,44.4,,15.1,22.52,1.6,9.0,14.9,5.5,1.4,1.8,4.4,0.8,0.6,0.1,6.3,1.3,6.4,17.2,0.0,45.7,,5.95,50.5672552816963,,24.5489234924316,11.1793651580811,11.2,4.8999999999999995,40.800000000000004,0.1072210065645514,3.128247672158446
SI,2007,11.5,23.1,15.1,0.7,22.9,-0.1,78.4,14943.0,21679.8,4.6,,5.7,29193.0,1.3,,,15.549411,5.0,39.9,9.1,15.899057738921604,2010377.0,0.301025897264481,21.9,43.4,23.1,14.6,21.07,1.6,9.1,14.5,5.6,1.4,1.7,4.2,0.7,0.6,0.1,5.9,1.2,5.9,16.2,0.0,43.5,,4.818,50.4707127083144,,24.1911811828613,10.5013179779053,10.5,5.3,38.2,0.12183908045977011,7.088222756229304
SI,2008,12.3,23.0,15.4,0.8,21.9,-1.4,79.1,12109.0,22855.5,4.8,,6.1,30693.0,1.1,,,15.713255,4.4,39.5,9.2,16.2639925303529,2010269.0,0.206941336393356,18.9,43.7,,15.0,21.09,1.6,8.8,14.0,5.3,1.4,1.7,4.8,0.8,0.8,0.3,6.2,1.7,6.1,16.5,0.0,45.2,,4.371,50.3620036820409,,24.3473510742188,10.96910572052,11.0,5.6,39.6,0.1238938053097345,9.244533940482592
SI,2009,11.3,22.0,17.2,0.6,34.9,-5.9,79.4,18788.0,20535.6,5.1,,6.7,30296.0,1.3,,,15.864155,3.9,38.0,10.2,16.435507060257965,2032362.0,0.207852393388748,19.6,44.1,,16.0,23.97,1.9,8.2,13.8,5.7,1.5,1.9,5.1,0.9,0.8,0.2,7.0,1.8,6.7,18.6,0.0,50.0,5.9,5.858,50.2439782050416,,24.8783531188965,12.2802171707153,12.4,5.699999999999999,44.3,0.11399999999999999,5.662377076524753
SI,2010,12.7,24.2,17.8,0.5,38.6,-5.6,79.8,15937.0,20877.2,5.0,,6.8,15416.0,1.7,,,16.008112,4.3,34.9,10.6,16.525108257253628,2046976.0,0.216542750597,22.4,45.2,22.7,16.2,24.56,2.0,8.1,14.4,5.7,1.5,1.9,5.3,0.7,0.7,0.2,6.9,2.2,6.5,19.3,0.0,50.7,7.3,7.236,50.1194862794826,,24.9961891174316,12.5420532226563,12.7,5.5,45.2,0.10848126232741617,-0.254521792146073
SI,2011,13.6,24.2,18.2,1.6,46.8,-6.7,80.1,12024.0,21398.9,4.1,,7.2,14083.0,1.9,208.67,100.58,16.142155,4.7,17.1,10.8,16.532329458406032,2050189.0,0.219294056296349,35.7,44.7,,16.0,24.61,1.2,7.8,14.3,6.0,1.2,1.8,6.1,0.8,0.6,0.2,7.0,1.8,6.4,19.6,0.0,51.4,8.2,8.166,49.9463818748723,,24.777811050415,12.6011228561401,12.7,5.699999999999999,45.7,0.11089494163424124,1.0042976525578862
SI,2012,13.5,25.2,18.1,0.5,54.1,-4.2,80.3,14378.0,21261.9,4.1,,6.9,15022.0,2.0,203.29,94.13,16.280732,5.2,16.6,11.1,16.78427007398701,2055496.0,0.219786867499352,42.1,45.8,,16.3,24.95,1.2,7.6,14.7,6.0,1.1,1.7,4.8,0.8,0.8,0.2,7.0,1.8,6.4,19.6,0.0,50.0,8.9,8.841,49.7619476318359,,25.40966796875,12.540789604187,12.7,4.6,45.4,0.092,0.3133063747144242
SI,2013,14.5,25.3,18.1,7.5,70.8,-11.2,80.5,13384.0,21394.3,4.4,,6.9,13871.0,2.6,199.64,94.89,16.428463,6.0,15.6,11.4,17.10420672802541,2058821.0,0.22236467897892,34.8,46.5,,16.0,24.86,1.4,7.0,15.4,6.5,1.0,1.8,12.1,0.8,0.7,0.2,6.9,1.8,6.5,19.7,0.0,57.7,10.1,10.103,50.0466580754027,,19.6983165740967,11.8716316223145,12.0,11.9,45.800000000000004,0.20623916811091855,0.2365431477530101
SI,2014,14.5,25.1,17.5,1.2,81.1,-4.5,80.9,14336.0,21914.4,5.1,25.0,6.6,13846.0,3.3,188.25,89.34,16.591014,6.4,14.8,11.1,17.471671474005195,2061085.0,0.225692898035049,36.0,46.0,,15.7,24.12,1.2,7.2,15.3,7.3,0.9,1.7,5.7,1.0,0.9,0.2,6.5,1.6,6.0,18.9,0.0,50.6,9.7,9.668,50.983470916748,,22.2399787902832,11.3072910308838,11.4,6.3,44.300000000000004,0.12450592885375493,-0.23773886084271148
SI,2015,14.3,24.8,17.1,1.2,83.4,-2.8,80.6,14913.0,22534.2,4.8,24.5,6.7,15420.0,3.3,192.61,92.27,16.77693,6.1,13.7,10.9,17.906377219355132,2062874.0,0.22749188542366,54.1,46.7,21.9,15.9,23.98,1.2,7.3,15.4,6.7,0.9,1.6,6.3,1.1,0.6,0.0,6.7,1.6,5.6,18.4,0.0,49.5,9.0,8.962,53.6612160294144,,22.6959686279297,11.0553216934204,11.2,6.0,43.5,0.12121212121212122,0.24577361486935217
SI,2016,13.9,24.3,16.5,0.2,79.4,-2.0,81.0,15572.0,23327.5,3.3,24.4,6.5,16623.0,3.1,183.98,79.64,16.98934,5.7,12.6,10.6,18.414117318771353,2064188.0,0.231918767094612,55.5,44.9,,15.8,23.49,1.2,7.5,15.2,6.7,0.9,1.7,5.0,0.6,0.4,0.1,6.8,1.4,5.6,17.8,0.0,46.9,8.0,8.0,53.647274017334,,24.5454921722412,11.3308782577515,11.5,3.5,43.4,0.0746268656716418,0.5091590494664245
SI,2017,13.3,24.0,16.0,0.4,74.9,0.1,80.9,17555.0,24858.0,3.1,23.7,6.3,18808.0,2.5,187.3,78.17,17.222181,5.2,12.8,10.1,18.898637152420623,2065895.0,0.227898865938187,57.8,44.7,,15.8,22.82,1.1,7.5,14.9,5.9,0.9,1.6,4.6,0.5,0.5,0.1,6.6,1.4,5.5,17.2,0.0,44.6,6.6,6.564,55.2451133728027,,25.3975982666016,11.1927337646484,11.3,3.5,41.1,0.07847533632286995,0.6065167881233073
SI,2018,13.3,23.4,15.5,0.3,71.0,0.9,81.2,13527.0,26214.2,3.7,23.4,6.3,28455.0,2.0,175.47,77.38,17.485856,4.9,12.5,10.0,19.413899210404086,2066880.0,0.225356474518776,58.9,45.0,,15.9,22.4,1.0,7.9,14.6,5.4,1.0,1.5,5.0,0.5,0.5,0.1,6.6,1.4,5.4,16.7,0.0,44.1,5.1,5.108,55.1913430955675,,25.4052562713623,11.0494089126587,11.1,4.0,40.1,0.09070294784580499,7.2224802601021825
