ccaa,anyo,quarter,variable,valor
Cantabria,2024,4,valor_miles_eur,916.1
Cantabria,2025,1,valor_miles_eur,5398.46
Cantabria,2025,2,valor_miles_eur,6713.69
Cantabria,2025,3,valor_miles_eur,9759.27
Cantabria,2025,4,valor_miles_eur,11649.36
Cantabria,2026,1,valor_miles_eur,6892.59
Cantabria,2026,2,valor_miles_eur,-40.8
Cantabria,2026,3,valor_miles_eur,27.7
Castilla y León,2004,1,valor_miles_eur,155958.9
Castilla y León,2004,2,valor_miles_eur,211655.1
Castilla y León,2004,3,valor_miles_eur,351815.4
Castilla y León,2004,4,valor_miles_eur,345479.0
Castilla y León,2005,1,valor_miles_eur,210893.1
Castilla y León,2005,2,valor_miles_eur,211734.4
Castilla y León,2005,3,valor_miles_eur,210145.5
Castilla y León,2005,4,valor_miles_eur,162124.1
Castilla y León,2006,1,valor_miles_eur,213372.6
Castilla y León,2006,2,valor_miles_eur,188836.5
Castilla y León,2006,3,valor_miles_eur,113920.9
Castilla y León,2006,4,valor_miles_eur,214457.6
Castilla y León,2007,1,valor_miles_eur,266027.4
Castilla y León,2007,2,valor_miles_eur,192974.9
Castilla y León,2007,3,valor_miles_eur,115198.98647
Castilla y León,2007,4,valor_miles_eur,103443.3
Castilla y León,2008,1,valor_miles_eur,116995.5
Castilla y León,2008,2,valor_miles_eur,110258.0
Castilla y León,2008,3,valor_miles_eur,162187.97
Castilla y León,2008,4,valor_miles_eur,109477.29
Castilla y León,2009,1,valor_miles_eur,91355.02
Castilla y León,2009,2,valor_miles_eur,105230.91
Castilla y León,2009,3,valor_miles_eur,57051.41
Castilla y León,2009,4,valor_miles_eur,46826.99
Castilla y León,2010,1,valor_miles_eur,47663.97
Castilla y León,2010,2,valor_miles_eur,51575.13
Castilla y León,2010,3,valor_miles_eur,44864.01
Castilla y León,2010,4,valor_miles_eur,43946.91
Castilla y León,2011,1,valor_miles_eur,26141.4
Castilla y León,2011,2,valor_miles_eur,28623.08
Castilla y León,2011,3,valor_miles_eur,35010.81
Castilla y León,2011,4,valor_miles_eur,39657.86
Castilla y León,2012,1,valor_miles_eur,22800.42
Castilla y León,2012,2,valor_miles_eur,42422.76
Castilla y León,2012,3,valor_miles_eur,24461.35
Castilla y León,2012,4,valor_miles_eur,19595.2
Castilla y León,2013,1,valor_miles_eur,13921.9
Castilla y León,2013,2,valor_miles_eur,25528.9
Castilla y León,2013,3,valor_miles_eur,11611.14
Castilla y León,2013,4,valor_miles_eur,19918.71
Castilla y León,2014,1,valor_miles_eur,13153.16
Castilla y León,2014,2,valor_miles_eur,20564.64
Castilla y León,2014,3,valor_miles_eur,20675.47
Castilla y León,2014,4,valor_miles_eur,23490.11
Castilla y León,2016,1,valor_miles_eur,18063.49
Castilla y León,2016,2,valor_miles_eur,14740.61
Castilla y León,2016,3,valor_miles_eur,11564.08
Castilla y León,2016,4,valor_miles_eur,12838.06
Castilla y León,2017,1,valor_miles_eur,9796.66
Castilla y León,2017,2,valor_miles_eur,33245.23
Castilla y León,2017,3,valor_miles_eur,29752.5
Castilla y León,2017,4,valor_miles_eur,25740.05
Castilla y León,2018,1,valor_miles_eur,21560.54
Castilla y León,2018,2,valor_miles_eur,34240.46
Castilla y León,2018,3,valor_miles_eur,24124.56
Castilla y León,2018,4,valor_miles_eur,30800.26
Castilla y León,2019,1,valor_miles_eur,23417.67
Castilla y León,2019,2,valor_miles_eur,11151.16
Castilla y León,2019,3,valor_miles_eur,28495.97
Castilla y León,2019,4,valor_miles_eur,26204.35
Castilla y León,2020,1,valor_miles_eur,10402.02
Castilla y León,2020,2,valor_miles_eur,10414.5
Castilla y León,2020,3,valor_miles_eur,18476.58
Castilla y León,2020,4,valor_miles_eur,30429.06
Castilla y León,2021,1,valor_miles_eur,29137.14
Castilla y León,2021,2,valor_miles_eur,31736.66
Castilla y León,2021,3,valor_miles_eur,28243.91
Castilla y León,2021,4,valor_miles_eur,36924.46
Castilla y León,2022,1,valor_miles_eur,31082.37
Castilla y León,2022,2,valor_miles_eur,30098.01
Castilla y León,2022,3,valor_miles_eur,18195.61
Castilla y León,2022,4,valor_miles_eur,27689.22
Castilla y León,2023,1,valor_miles_eur,21718.77
Castilla y León,2023,2,valor_miles_eur,31396.11
Castilla y León,2023,3,valor_miles_eur,16095.48
Castilla y León,2023,4,valor_miles_eur,30975.07
Castilla y León,2024,1,valor_miles_eur,31483.87
Castilla y León,2024,2,valor_miles_eur,22096.66
Castilla y León,2024,3,valor_miles_eur,30075.13
Castilla y León,2024,4,valor_miles_eur,26149.36
Castilla y León,2025,1,valor_miles_eur,41625.78
Castilla y León,2025,2,valor_miles_eur,43869.95
Castilla y León,2025,3,valor_miles_eur,49155.53
Castilla y León,2025,4,valor_miles_eur,46143.64
Castilla y León,2026,1,valor_miles_eur,38601.09
Castilla y León,2026,2,valor_miles_eur,-16.3
Castilla y León,2026,3,valor_miles_eur,-7.3
Castilla - La Mancha,2004,1,valor_miles_eur,147191.2
Castilla - La Mancha,2004,2,valor_miles_eur,276283.0
Castilla - La Mancha,2004,3,valor_miles_eur,140484.2
Castilla - La Mancha,2004,4,valor_miles_eur,180229.9
Castilla - La Mancha,2005,1,valor_miles_eur,248360.5
Castilla - La Mancha,2005,2,valor_miles_eur,278499.1
Castilla - La Mancha,2005,3,valor_miles_eur,201356.9
Castilla - La Mancha,2005,4,valor_miles_eur,190829.0
Castilla - La Mancha,2006,1,valor_miles_eur,183356.2
Castilla - La Mancha,2006,2,valor_miles_eur,216232.8
Castilla - La Mancha,2006,3,valor_miles_eur,194961.4
Castilla - La Mancha,2006,4,valor_miles_eur,267707.9
Castilla - La Mancha,2007,1,valor_miles_eur,337481.8
Castilla - La Mancha,2007,2,valor_miles_eur,261445.9
Castilla - La Mancha,2007,3,valor_miles_eur,257922.60835999998
Castilla - La Mancha,2007,4,valor_miles_eur,346501.6
Castilla - La Mancha,2008,1,valor_miles_eur,283212.7
Castilla - La Mancha,2008,2,valor_miles_eur,216310.8
Castilla - La Mancha,2008,3,valor_miles_eur,216145.84
Castilla - La Mancha,2008,4,valor_miles_eur,223309.9
Castilla - La Mancha,2009,1,valor_miles_eur,84438.87
Castilla - La Mancha,2009,2,valor_miles_eur,295740.88
Castilla - La Mancha,2009,3,valor_miles_eur,61523.17
Castilla - La Mancha,2009,4,valor_miles_eur,67887.61
Castilla - La Mancha,2010,1,valor_miles_eur,70178.88
Castilla - La Mancha,2010,2,valor_miles_eur,77931.44
Castilla - La Mancha,2010,3,valor_miles_eur,48142.17
Castilla - La Mancha,2010,4,valor_miles_eur,48461.66
Castilla - La Mancha,2011,1,valor_miles_eur,97498.36
Castilla - La Mancha,2011,2,valor_miles_eur,50538.46
Castilla - La Mancha,2011,3,valor_miles_eur,48871.86
Castilla - La Mancha,2011,4,valor_miles_eur,42039.02
Castilla - La Mancha,2012,1,valor_miles_eur,50796.88
Castilla - La Mancha,2012,2,valor_miles_eur,25727.35
Castilla - La Mancha,2012,3,valor_miles_eur,29037.21
Castilla - La Mancha,2012,4,valor_miles_eur,41168.93
Castilla - La Mancha,2013,1,valor_miles_eur,44151.73
Castilla - La Mancha,2013,2,valor_miles_eur,48179.73
Castilla - La Mancha,2013,3,valor_miles_eur,26528.04
Castilla - La Mancha,2013,4,valor_miles_eur,32411.36
Castilla - La Mancha,2014,1,valor_miles_eur,23062.26
Castilla - La Mancha,2014,2,valor_miles_eur,16117.4
Castilla - La Mancha,2014,3,valor_miles_eur,18702.12
Castilla - La Mancha,2014,4,valor_miles_eur,22904.63
Castilla - La Mancha,2016,1,valor_miles_eur,17015.38
Castilla - La Mancha,2016,2,valor_miles_eur,19141.66
Castilla - La Mancha,2016,3,valor_miles_eur,39265.06
Castilla - La Mancha,2016,4,valor_miles_eur,32169.57
Castilla - La Mancha,2017,1,valor_miles_eur,25083.79
Castilla - La Mancha,2017,2,valor_miles_eur,41359.1
Castilla - La Mancha,2017,3,valor_miles_eur,24698.75
Castilla - La Mancha,2017,4,valor_miles_eur,48756.38
Castilla - La Mancha,2018,1,valor_miles_eur,53955.32
Castilla - La Mancha,2018,2,valor_miles_eur,59321.09
Castilla - La Mancha,2018,3,valor_miles_eur,56503.41
Castilla - La Mancha,2018,4,valor_miles_eur,67751.9
Castilla - La Mancha,2019,1,valor_miles_eur,31740.15
Castilla - La Mancha,2019,2,valor_miles_eur,36228.59
Castilla - La Mancha,2019,3,valor_miles_eur,30651.74
Castilla - La Mancha,2019,4,valor_miles_eur,27740.95
Castilla - La Mancha,2020,1,valor_miles_eur,22943.63
Castilla - La Mancha,2020,2,valor_miles_eur,14683.28
Castilla - La Mancha,2020,3,valor_miles_eur,89214.48
Castilla - La Mancha,2020,4,valor_miles_eur,36813.96
Castilla - La Mancha,2021,1,valor_miles_eur,39381.1
Castilla - La Mancha,2021,2,valor_miles_eur,145056.36
Castilla - La Mancha,2021,3,valor_miles_eur,58082.58
Castilla - La Mancha,2021,4,valor_miles_eur,65888.25
Castilla - La Mancha,2022,1,valor_miles_eur,62709.69
Castilla - La Mancha,2022,2,valor_miles_eur,74562.47
Castilla - La Mancha,2022,3,valor_miles_eur,47115.95
Castilla - La Mancha,2022,4,valor_miles_eur,49360.8
Castilla - La Mancha,2023,1,valor_miles_eur,44487.8
Castilla - La Mancha,2023,2,valor_miles_eur,38486.88
Castilla - La Mancha,2023,3,valor_miles_eur,35960.25
Castilla - La Mancha,2023,4,valor_miles_eur,46038.34
Castilla - La Mancha,2024,1,valor_miles_eur,28263.6
Castilla - La Mancha,2024,2,valor_miles_eur,34935.96
Castilla - La Mancha,2024,3,valor_miles_eur,47969.93
Castilla - La Mancha,2024,4,valor_miles_eur,24767.65
Castilla - La Mancha,2025,1,valor_miles_eur,53801.12
Castilla - La Mancha,2025,2,valor_miles_eur,78899.13
Castilla - La Mancha,2025,3,valor_miles_eur,74991.19
Castilla - La Mancha,2025,4,valor_miles_eur,62019.13
Castilla - La Mancha,2026,1,valor_miles_eur,60449.56
Castilla - La Mancha,2026,2,valor_miles_eur,-2.5
Castilla - La Mancha,2026,3,valor_miles_eur,12.4
Cataluña,2004,1,valor_miles_eur,1218250.9
Cataluña,2004,2,valor_miles_eur,1084360.0
Cataluña,2004,3,valor_miles_eur,1031285.1
Cataluña,2004,4,valor_miles_eur,1433290.3
Cataluña,2005,1,valor_miles_eur,1167712.0
Cataluña,2005,2,valor_miles_eur,1527201.5
Cataluña,2005,3,valor_miles_eur,1496837.5
Cataluña,2005,4,valor_miles_eur,948626.1
Cataluña,2006,1,valor_miles_eur,972512.3
Cataluña,2006,2,valor_miles_eur,783741.8
Cataluña,2006,3,valor_miles_eur,791285.5
Cataluña,2006,4,valor_miles_eur,995638.7
Cataluña,2007,1,valor_miles_eur,1390123.2
Cataluña,2007,2,valor_miles_eur,1270861.4
Cataluña,2007,3,valor_miles_eur,958403.40874
Cataluña,2007,4,valor_miles_eur,704921.8
Cataluña,2008,1,valor_miles_eur,1163055.9
Cataluña,2008,2,valor_miles_eur,454488.4
Cataluña,2008,3,valor_miles_eur,762545.4
Cataluña,2008,4,valor_miles_eur,532541.88
Cataluña,2009,1,valor_miles_eur,304262.48
Cataluña,2009,2,valor_miles_eur,255513.2
Cataluña,2009,3,valor_miles_eur,288283.05
Cataluña,2009,4,valor_miles_eur,225228.33
Cataluña,2010,1,valor_miles_eur,166016.64
Cataluña,2010,2,valor_miles_eur,143465.42
Cataluña,2010,3,valor_miles_eur,77302.67
Cataluña,2010,4,valor_miles_eur,170863.4
Cataluña,2011,1,valor_miles_eur,131880.5
Cataluña,2011,2,valor_miles_eur,175151.87
Cataluña,2011,3,valor_miles_eur,111655.4
Cataluña,2011,4,valor_miles_eur,184746.19
Cataluña,2012,1,valor_miles_eur,121589.54
Cataluña,2012,2,valor_miles_eur,128414.11
Cataluña,2012,3,valor_miles_eur,90303.27
Cataluña,2012,4,valor_miles_eur,73505.35
Cataluña,2013,1,valor_miles_eur,65447.85
Cataluña,2013,2,valor_miles_eur,104577.05
Cataluña,2013,3,valor_miles_eur,115113.12
Cataluña,2013,4,valor_miles_eur,159606.54
Cataluña,2014,1,valor_miles_eur,82898.07
Cataluña,2014,2,valor_miles_eur,108655.97
Cataluña,2014,3,valor_miles_eur,106840.44
Cataluña,2014,4,valor_miles_eur,138295.16
Cataluña,2016,1,valor_miles_eur,107673.06
Cataluña,2016,2,valor_miles_eur,134303.41
Cataluña,2016,3,valor_miles_eur,83249.75
Cataluña,2016,4,valor_miles_eur,138670.47
Cataluña,2017,1,valor_miles_eur,165829.36
Cataluña,2017,2,valor_miles_eur,194470.86
Cataluña,2017,3,valor_miles_eur,123043.71
Cataluña,2017,4,valor_miles_eur,168327.97
Cataluña,2018,1,valor_miles_eur,156788.66
Cataluña,2018,2,valor_miles_eur,181241.39
Cataluña,2018,3,valor_miles_eur,151270.64
Cataluña,2018,4,valor_miles_eur,144522.37
Cataluña,2019,1,valor_miles_eur,109736.96
Cataluña,2019,2,valor_miles_eur,101998.37
Cataluña,2019,3,valor_miles_eur,116960.57
Cataluña,2019,4,valor_miles_eur,145500.58
Cataluña,2020,1,valor_miles_eur,83202.85
Cataluña,2020,2,valor_miles_eur,73400.96
Cataluña,2020,3,valor_miles_eur,109641.0
Cataluña,2020,4,valor_miles_eur,170320.32
Cataluña,2021,1,valor_miles_eur,203770.52
Cataluña,2021,2,valor_miles_eur,217612.17
Cataluña,2021,3,valor_miles_eur,193896.67
Cataluña,2021,4,valor_miles_eur,279179.25
Cataluña,2022,1,valor_miles_eur,239925.07
Cataluña,2022,2,valor_miles_eur,163411.44
Cataluña,2022,3,valor_miles_eur,157355.54
Cataluña,2022,4,valor_miles_eur,205153.81
Cataluña,2023,1,valor_miles_eur,161726.9
Cataluña,2023,2,valor_miles_eur,182661.58
Cataluña,2023,3,valor_miles_eur,123951.89
Cataluña,2023,4,valor_miles_eur,154236.17
Cataluña,2024,1,valor_miles_eur,134009.74
Cataluña,2024,2,valor_miles_eur,160868.34
Cataluña,2024,3,valor_miles_eur,164994.53
Cataluña,2024,4,valor_miles_eur,134673.14
Cataluña,2025,1,valor_miles_eur,189819.35
Cataluña,2025,2,valor_miles_eur,181626.57
Cataluña,2025,3,valor_miles_eur,190865.94
Cataluña,2025,4,valor_miles_eur,273241.8
Cataluña,2026,1,valor_miles_eur,187745.86
Cataluña,2026,2,valor_miles_eur,-31.3
Cataluña,2026,3,valor_miles_eur,-1.1
Comunitat Valenciana,2004,1,valor_miles_eur,656918.9
Comunitat Valenciana,2004,2,valor_miles_eur,531775.5
Comunitat Valenciana,2004,3,valor_miles_eur,391955.3
Comunitat Valenciana,2004,4,valor_miles_eur,628045.1
Comunitat Valenciana,2005,1,valor_miles_eur,518375.7
Comunitat Valenciana,2005,2,valor_miles_eur,594378.4
Comunitat Valenciana,2005,3,valor_miles_eur,604655.2
Comunitat Valenciana,2005,4,valor_miles_eur,398057.6
Comunitat Valenciana,2006,1,valor_miles_eur,386919.2
Comunitat Valenciana,2006,2,valor_miles_eur,441721.9
Comunitat Valenciana,2006,3,valor_miles_eur,365015.6
Comunitat Valenciana,2006,4,valor_miles_eur,446293.8
Comunitat Valenciana,2007,1,valor_miles_eur,473169.2
Comunitat Valenciana,2007,2,valor_miles_eur,513102.2
Comunitat Valenciana,2007,3,valor_miles_eur,424047.82629
Comunitat Valenciana,2007,4,valor_miles_eur,335501.5
Comunitat Valenciana,2008,1,valor_miles_eur,270696.0
Comunitat Valenciana,2008,2,valor_miles_eur,234003.0
Comunitat Valenciana,2008,3,valor_miles_eur,241871.11
Comunitat Valenciana,2008,4,valor_miles_eur,220113.65
Comunitat Valenciana,2009,1,valor_miles_eur,129643.37
Comunitat Valenciana,2009,2,valor_miles_eur,143810.51
Comunitat Valenciana,2009,3,valor_miles_eur,139744.5
Comunitat Valenciana,2009,4,valor_miles_eur,99727.02
Comunitat Valenciana,2010,1,valor_miles_eur,81683.97
Comunitat Valenciana,2010,2,valor_miles_eur,66397.31
Comunitat Valenciana,2010,3,valor_miles_eur,92926.15
Comunitat Valenciana,2010,4,valor_miles_eur,114113.79
Comunitat Valenciana,2011,1,valor_miles_eur,81229.99
Comunitat Valenciana,2011,2,valor_miles_eur,94074.18
Comunitat Valenciana,2011,3,valor_miles_eur,66103.72
Comunitat Valenciana,2011,4,valor_miles_eur,48605.34
Comunitat Valenciana,2012,1,valor_miles_eur,94978.84
Comunitat Valenciana,2012,2,valor_miles_eur,55532.65
Comunitat Valenciana,2012,3,valor_miles_eur,71295.57
Comunitat Valenciana,2012,4,valor_miles_eur,54638.15
Comunitat Valenciana,2013,1,valor_miles_eur,43955.06
Comunitat Valenciana,2013,2,valor_miles_eur,57424.79
Comunitat Valenciana,2013,3,valor_miles_eur,42731.59
Comunitat Valenciana,2013,4,valor_miles_eur,69795.52
Comunitat Valenciana,2014,1,valor_miles_eur,34390.06
Comunitat Valenciana,2014,2,valor_miles_eur,52721.05
Comunitat Valenciana,2014,3,valor_miles_eur,59372.31
Comunitat Valenciana,2014,4,valor_miles_eur,65470.15
Comunitat Valenciana,2016,1,valor_miles_eur,42616.58
Comunitat Valenciana,2016,2,valor_miles_eur,55738.41
Comunitat Valenciana,2016,3,valor_miles_eur,69841.32
Comunitat Valenciana,2016,4,valor_miles_eur,62802.84
Comunitat Valenciana,2017,1,valor_miles_eur,63807.1
Comunitat Valenciana,2017,2,valor_miles_eur,106749.89
Comunitat Valenciana,2017,3,valor_miles_eur,57477.02
Comunitat Valenciana,2017,4,valor_miles_eur,117892.69
Comunitat Valenciana,2018,1,valor_miles_eur,65690.7
Comunitat Valenciana,2018,2,valor_miles_eur,103501.38
Comunitat Valenciana,2018,3,valor_miles_eur,123928.03
Comunitat Valenciana,2018,4,valor_miles_eur,80512.33
Comunitat Valenciana,2019,1,valor_miles_eur,129987.69
Comunitat Valenciana,2019,2,valor_miles_eur,73174.24
Comunitat Valenciana,2019,3,valor_miles_eur,99273.37
Comunitat Valenciana,2019,4,valor_miles_eur,66750.24
Comunitat Valenciana,2020,1,valor_miles_eur,48637.74
Comunitat Valenciana,2020,2,valor_miles_eur,32459.95
Comunitat Valenciana,2020,3,valor_miles_eur,57409.85
Comunitat Valenciana,2020,4,valor_miles_eur,104583.82
Comunitat Valenciana,2021,1,valor_miles_eur,64403.84
Comunitat Valenciana,2021,2,valor_miles_eur,75814.98
Comunitat Valenciana,2021,3,valor_miles_eur,78762.18
Comunitat Valenciana,2021,4,valor_miles_eur,103158.43
Comunitat Valenciana,2022,1,valor_miles_eur,109124.67
Comunitat Valenciana,2022,2,valor_miles_eur,92927.67
Comunitat Valenciana,2022,3,valor_miles_eur,79849.48
Comunitat Valenciana,2022,4,valor_miles_eur,94428.67
Comunitat Valenciana,2023,1,valor_miles_eur,74073.66
Comunitat Valenciana,2023,2,valor_miles_eur,83302.48
Comunitat Valenciana,2023,3,valor_miles_eur,64358.03
Comunitat Valenciana,2023,4,valor_miles_eur,100577.17
Comunitat Valenciana,2024,1,valor_miles_eur,85864.5
Comunitat Valenciana,2024,2,valor_miles_eur,106389.76
Comunitat Valenciana,2024,3,valor_miles_eur,109830.72
Comunitat Valenciana,2024,4,valor_miles_eur,55893.83
Comunitat Valenciana,2025,1,valor_miles_eur,101803.82
Comunitat Valenciana,2025,2,valor_miles_eur,174672.36
Comunitat Valenciana,2025,3,valor_miles_eur,189387.98
Comunitat Valenciana,2025,4,valor_miles_eur,156706.02
Comunitat Valenciana,2026,1,valor_miles_eur,224195.17
Comunitat Valenciana,2026,2,valor_miles_eur,43.1
Comunitat Valenciana,2026,3,valor_miles_eur,120.2
Extremadura,2004,1,valor_miles_eur,60543.1
Extremadura,2004,2,valor_miles_eur,83846.8
Extremadura,2004,3,valor_miles_eur,75383.0
Extremadura,2004,4,valor_miles_eur,91638.8
Extremadura,2005,1,valor_miles_eur,84128.5
Extremadura,2005,2,valor_miles_eur,118953.2
Extremadura,2005,3,valor_miles_eur,51905.0
Extremadura,2005,4,valor_miles_eur,48089.6
Extremadura,2006,1,valor_miles_eur,34460.4
Extremadura,2006,2,valor_miles_eur,61982.4
Extremadura,2006,3,valor_miles_eur,26986.0
Extremadura,2006,4,valor_miles_eur,51579.9
Extremadura,2007,1,valor_miles_eur,91489.3
Extremadura,2007,2,valor_miles_eur,32137.924280000003
Extremadura,2007,3,valor_miles_eur,33393.52809
Extremadura,2007,4,valor_miles_eur,95598.1
Extremadura,2008,1,valor_miles_eur,93921.2
Extremadura,2008,2,valor_miles_eur,38792.9
Extremadura,2008,3,valor_miles_eur,226461.37
Extremadura,2008,4,valor_miles_eur,47215.23
Extremadura,2009,1,valor_miles_eur,100531.85
Extremadura,2009,2,valor_miles_eur,61231.7
Extremadura,2009,3,valor_miles_eur,12225.33
Extremadura,2009,4,valor_miles_eur,17925.6
Extremadura,2010,1,valor_miles_eur,13260.66
Extremadura,2010,2,valor_miles_eur,28910.39
Extremadura,2010,3,valor_miles_eur,11636.39
Extremadura,2010,4,valor_miles_eur,17656.67
Extremadura,2011,1,valor_miles_eur,15620.72
Extremadura,2011,2,valor_miles_eur,6737.95
Extremadura,2011,3,valor_miles_eur,8058.63
Extremadura,2011,4,valor_miles_eur,6240.93
Extremadura,2012,1,valor_miles_eur,8236.81
Extremadura,2012,2,valor_miles_eur,18383.08
Extremadura,2012,3,valor_miles_eur,6253.05
Extremadura,2012,4,valor_miles_eur,17281.81
Extremadura,2013,1,valor_miles_eur,3324.9
Extremadura,2013,2,valor_miles_eur,4220.98
Extremadura,2013,3,valor_miles_eur,11812.86
Extremadura,2013,4,valor_miles_eur,5659.49
Extremadura,2014,1,valor_miles_eur,5205.08
Extremadura,2014,2,valor_miles_eur,6374.03
Extremadura,2014,3,valor_miles_eur,10033.28
Extremadura,2014,4,valor_miles_eur,4376.93
Extremadura,2016,1,valor_miles_eur,4655.91
Extremadura,2016,2,valor_miles_eur,12547.25
Extremadura,2016,3,valor_miles_eur,5850.02
Extremadura,2016,4,valor_miles_eur,10053.74
Extremadura,2017,1,valor_miles_eur,5039.23
Extremadura,2017,2,valor_miles_eur,10784.43
Extremadura,2017,3,valor_miles_eur,10901.35
Extremadura,2017,4,valor_miles_eur,8346.91
Extremadura,2018,1,valor_miles_eur,6231.19
Extremadura,2018,2,valor_miles_eur,6190.43
Extremadura,2018,3,valor_miles_eur,6848.82
Extremadura,2018,4,valor_miles_eur,8281.28
Extremadura,2019,1,valor_miles_eur,5556.11
Extremadura,2019,2,valor_miles_eur,7030.76
Extremadura,2019,3,valor_miles_eur,10369.3
Extremadura,2019,4,valor_miles_eur,10913.49
Extremadura,2020,1,valor_miles_eur,3691.53
Extremadura,2020,2,valor_miles_eur,3682.29
Extremadura,2020,3,valor_miles_eur,6661.3
Extremadura,2020,4,valor_miles_eur,12534.79
Extremadura,2021,1,valor_miles_eur,10724.35
Extremadura,2021,2,valor_miles_eur,14781.35
Extremadura,2021,3,valor_miles_eur,11105.01
Extremadura,2021,4,valor_miles_eur,14195.34
Extremadura,2022,1,valor_miles_eur,13155.47
Extremadura,2022,2,valor_miles_eur,10306.98
Extremadura,2022,3,valor_miles_eur,5839.58
Extremadura,2022,4,valor_miles_eur,9125.85
Extremadura,2023,1,valor_miles_eur,7717.02
