iso3,medida,anyo,valor
JAM,LCC_SUR_ART_GAIN,2022,94.09219671
JEY,LCC_SUR_ART_GAIN,2022,4.568761742
JOR,LCC_SUR_ART_GAIN,2022,360.6820917
KAZ,LCC_SUR_ART_GAIN,2022,3173.860147
KEN,LCC_SUR_ART_GAIN,2022,654.8248283
KWT,LCC_SUR_ART_GAIN,2022,374.1286878
KGZ,LCC_SUR_ART_GAIN,2022,780.5391465
LAO,LCC_SUR_ART_GAIN,2022,146.1638789
LBN,LCC_SUR_ART_GAIN,2022,192.9527353
LSO,LCC_SUR_ART_GAIN,2022,94.67971675
LBR,LCC_SUR_ART_GAIN,2022,169.2948709
LBY,LCC_SUR_ART_GAIN,2022,827.4204784
LIE,LCC_SUR_ART_GAIN,2022,9.095212587
MAC,LCC_SUR_ART_GAIN,2022,0.832227963
MDG,LCC_SUR_ART_GAIN,2022,169.0972858
MWI,LCC_SUR_ART_GAIN,2022,358.8773348
MYS,LCC_SUR_ART_GAIN,2022,2546.813834
MLI,LCC_SUR_ART_GAIN,2022,497.9770636
MLT,LCC_SUR_ART_GAIN,2022,19.8712953
MRT,LCC_SUR_ART_GAIN,2022,138.0469125
MUS,LCC_SUR_ART_GAIN,2022,56.87686117
FSM,LCC_SUR_ART_GAIN,2022,0.176001387
MDA,LCC_SUR_ART_GAIN,2022,899.8574634
MCO,LCC_SUR_ART_GAIN,2022,0.041125822
MNG,LCC_SUR_ART_GAIN,2022,333.803195
MSR,LCC_SUR_ART_GAIN,2022,0.085044632
MAR,LCC_SUR_ART_GAIN,2022,1055.482387
MOZ,LCC_SUR_ART_GAIN,2022,782.7115851
MMR,LCC_SUR_ART_GAIN,2022,808.6473834
NAM,LCC_SUR_ART_GAIN,2022,398.0361035
NPL,LCC_SUR_ART_GAIN,2022,297.6890641
NCL,LCC_SUR_ART_GAIN,2022,31.67084325
NIC,LCC_SUR_ART_GAIN,2022,102.1238964
NER,LCC_SUR_ART_GAIN,2022,191.3875105
NGA,LCC_SUR_ART_GAIN,2022,7133.867474
MKD,LCC_SUR_ART_GAIN,2022,124.054311
OMN,LCC_SUR_ART_GAIN,2022,406.207299
PAK,LCC_SUR_ART_GAIN,2022,4901.723034
PSE,LCC_SUR_ART_GAIN,2022,372.1499071
PAN,LCC_SUR_ART_GAIN,2022,222.9247655
PNG,LCC_SUR_ART_GAIN,2022,54.85113179
PRY,LCC_SUR_ART_GAIN,2022,372.9741075
PER,LCC_SUR_ART_GAIN,2022,1150.97598
PHL,LCC_SUR_ART_GAIN,2022,1445.213733
PRI,LCC_SUR_ART_GAIN,2022,341.4221979
QAT,LCC_SUR_ART_GAIN,2022,259.4253587
ROU,LCC_SUR_ART_GAIN,2022,4236.236914
RUS,LCC_SUR_ART_GAIN,2022,15488.16561
RWA,LCC_SUR_ART_GAIN,2022,197.2937296
SHN,LCC_SUR_ART_GAIN,2022,3.40199534
KNA,LCC_SUR_ART_GAIN,2022,4.074105938
LCA,LCC_SUR_ART_GAIN,2022,3.594400855
SPM,LCC_SUR_ART_GAIN,2022,1.032998483
VCT,LCC_SUR_ART_GAIN,2022,3.186313677
SMR,LCC_SUR_ART_GAIN,2022,2.397250012
STP,LCC_SUR_ART_GAIN,2022,3.88670873
SAU,LCC_SUR_ART_GAIN,2022,2837.386636
SEN,LCC_SUR_ART_GAIN,2022,401.0180191
SRB,LCC_SUR_ART_GAIN,2022,662.3705964
SYC,LCC_SUR_ART_GAIN,2022,0.083126644
SLE,LCC_SUR_ART_GAIN,2022,251.6733118
SGP,LCC_SUR_ART_GAIN,2022,184.7962895
SLB,LCC_SUR_ART_GAIN,2022,2.562568506
SOM,LCC_SUR_ART_GAIN,2022,242.3687111
ZAF,LCC_SUR_ART_GAIN,2022,6405.025459
LKA,LCC_SUR_ART_GAIN,2022,458.1430611
SUR,LCC_SUR_ART_GAIN,2022,60.6697674
SYR,LCC_SUR_ART_GAIN,2022,791.4225291
TWN,LCC_SUR_ART_GAIN,2022,1477.586768
TJK,LCC_SUR_ART_GAIN,2022,723.6587964
TZA,LCC_SUR_ART_GAIN,2022,1232.988816
THA,LCC_SUR_ART_GAIN,2022,3690.937133
TLS,LCC_SUR_ART_GAIN,2022,35.401991
TGO,LCC_SUR_ART_GAIN,2022,373.7605836
TTO,LCC_SUR_ART_GAIN,2022,168.4629722
TUN,LCC_SUR_ART_GAIN,2022,563.3593232
TKM,LCC_SUR_ART_GAIN,2022,1036.138071
TCA,LCC_SUR_ART_GAIN,2022,3.673111185
UGA,LCC_SUR_ART_GAIN,2022,602.911312
UKR,LCC_SUR_ART_GAIN,2022,11376.83833
ARE,LCC_SUR_ART_GAIN,2022,425.5414711
VIR,LCC_SUR_ART_GAIN,2022,14.54970248
URY,LCC_SUR_ART_GAIN,2022,259.2550046
UZB,LCC_SUR_ART_GAIN,2022,4989.799636
VEN,LCC_SUR_ART_GAIN,2022,1413.396173
VNM,LCC_SUR_ART_GAIN,2022,3134.625005
ESH,LCC_SUR_ART_GAIN,2022,20.80776477
YEM,LCC_SUR_ART_GAIN,2022,417.4386686
ZMB,LCC_SUR_ART_GAIN,2022,861.8640836
ZWE,LCC_SUR_ART_GAIN,2022,546.4431831
CIS,LCC_SUR_ART_GAIN,2022,41576.10629
DAE,LCC_SUR_ART_GAIN,2022,16250.29412
EEA,LCC_SUR_ART_GAIN,2022,45033.13307
