area,serie,indice,anyo,quarter
PE,nominal,55.6081,2006,2
PE,nominal,50.7966,2006,3
PE,nominal,53.9737,2006,4
PE,nominal,52.1185,2007,1
PE,nominal,55.565,2007,2
PE,nominal,56.9205,2007,3
PE,nominal,62.9638,2007,4
PE,nominal,61.1675,2008,1
PE,nominal,70.1174,2008,2
PE,nominal,79.048,2008,3
PE,nominal,80.7951,2008,4
PE,nominal,78.6196,2009,1
PE,nominal,78.5831,2009,2
PE,nominal,85.452,2009,3
PE,nominal,86.5187,2009,4
PE,nominal,94.9953,2010,1
PE,nominal,99.1784,2010,2
PE,nominal,101.9988,2010,3
PE,nominal,103.8274,2010,4
PE,nominal,112.5811,2011,1
PE,nominal,118.5388,2011,2
PE,nominal,125.5256,2011,3
PE,nominal,125.0811,2011,4
PE,nominal,134.4645,2012,1
PE,nominal,142.3037,2012,2
PE,nominal,146.1383,2012,3
PE,nominal,149.6073,2012,4
PE,nominal,160.0459,2013,1
PE,nominal,162.9718,2013,2
PE,nominal,164.5198,2013,3
PE,nominal,163.8529,2013,4
PE,nominal,171.0863,2014,1
PE,nominal,178.2897,2014,2
PE,nominal,169.7076,2014,3
PE,nominal,170.337,2014,4
PE,nominal,170.3163,2015,1
PE,nominal,168.2133,2015,2
PE,nominal,167.5195,2015,3
PE,nominal,163.8173,2015,4
PE,nominal,160.6317,2016,1
PE,nominal,163.6111,2016,2
PE,nominal,165.1165,2016,3
PE,nominal,167.377,2016,4
PE,nominal,168.8773,2017,1
PE,nominal,166.2024,2017,2
PE,nominal,169.207,2017,3
PE,nominal,167.7279,2017,4
PE,nominal,167.6095,2018,1
PE,nominal,165.842,2018,2
PE,nominal,169.9126,2018,3
PE,nominal,170.2999,2018,4
PE,nominal,171.9173,2019,1
PE,nominal,173.6966,2019,2
PE,nominal,173.2663,2019,3
PE,nominal,169.2388,2019,4
PE,nominal,171.3878,2020,1
PE,nominal,173.4013,2020,2
PE,nominal,174.1416,2020,3
PE,nominal,175.7486,2020,4
PE,nominal,175.0434,2021,1
PE,nominal,175.8926,2021,2
PE,nominal,172.9691,2021,3
PE,nominal,170.4981,2021,4
PE,nominal,171.3539,2022,1
PE,nominal,172.9568,2022,2
PE,nominal,173.1625,2022,3
PE,nominal,173.1242,2022,4
PE,nominal,172.5929,2023,1
PE,nominal,174.7652,2023,2
PE,nominal,175.0558,2023,3
PE,nominal,178.202,2023,4
PE,nominal,175.2357,2024,1
PE,nominal,175.5393,2024,2
PE,nominal,175.1899,2024,3
PE,nominal,175.5361,2024,4
PE,nominal,176.5378,2025,1
PE,nominal,179.4641,2025,2
PE,nominal,182.3113,2025,3
PE,nominal,186.2488,2025,4
HK,nominal,10.9338,1979,4
HK,nominal,12.1928,1980,1
HK,nominal,12.1928,1980,2
HK,nominal,13.4519,1980,3
HK,nominal,14.8434,1980,4
HK,nominal,16.1025,1981,1
HK,nominal,16.1688,1981,2
HK,nominal,16.3013,1981,3
HK,nominal,15.97,1981,4
HK,nominal,14.9097,1982,1
HK,nominal,14.3796,1982,2
HK,nominal,13.6507,1982,3
HK,nominal,12.9218,1982,4
HK,nominal,12.2591,1983,1
HK,nominal,12.3254,1983,2
HK,nominal,11.8615,1983,3
HK,nominal,11.2651,1983,4
HK,nominal,11.5964,1984,1
HK,nominal,11.6627,1984,2
HK,nominal,11.0663,1984,3
HK,nominal,11.1989,1984,4
HK,nominal,11.6627,1985,1
HK,nominal,12.2591,1985,2
HK,nominal,12.988,1985,3
HK,nominal,13.4519,1985,4
HK,nominal,13.5181,1986,1
HK,nominal,13.6507,1986,2
HK,nominal,14.3133,1986,3
HK,nominal,15.0422,1986,4
HK,nominal,16.3013,1987,1
HK,nominal,17.3615,1987,2
HK,nominal,17.9579,1987,3
HK,nominal,18.0905,1987,4
HK,nominal,18.7531,1988,1
HK,nominal,20.4097,1988,2
HK,nominal,21.8676,1988,3
HK,nominal,23.3917,1988,4
HK,nominal,26.1086,1989,1
HK,nominal,27.0363,1989,2
HK,nominal,25.976,1989,3
HK,nominal,27.4339,1989,4
HK,nominal,28.3616,1990,1
HK,nominal,28.958,1990,2
HK,nominal,30.0182,1990,3
HK,nominal,31.3435,1990,4
HK,nominal,32.8676,1991,1
HK,nominal,37.1086,1991,2
HK,nominal,43.4038,1991,3
HK,nominal,48.5063,1991,4
HK,nominal,52.7473,1992,1
HK,nominal,57.5184,1992,2
HK,nominal,58.7774,1992,3
HK,nominal,56.7894,1992,4
HK,nominal,56.3918,1993,1
HK,nominal,60.3236,1993,2
HK,nominal,64.8738,1993,3
HK,nominal,64.9622,1993,4
HK,nominal,74.8136,1994,1
HK,nominal,77.3759,1994,2
HK,nominal,76.8237,1994,3
HK,nominal,75.5646,1994,4
HK,nominal,74.151,1995,1
HK,nominal,73.1128,1995,2
HK,nominal,69.1369,1995,3
HK,nominal,68.0104,1995,4
HK,nominal,72.1188,1996,1
HK,nominal,75.2333,1996,2
HK,nominal,77.3538,1996,3
HK,nominal,85.1731,1996,4
HK,nominal,101.4302,1997,1
HK,nominal,110.7295,1997,2
HK,nominal,112.3419,1997,3
HK,nominal,107.8801,1997,4
HK,nominal,92.5507,1998,1
HK,nominal,82.6992,1998,2
HK,nominal,68.6951,1998,3
HK,nominal,66.3758,1998,4
HK,nominal,67.922,1999,1
HK,nominal,67.8558,1999,2
HK,nominal,66.0887,1999,3
HK,nominal,63.1288,1999,4
HK,nominal,64.1228,2000,1
HK,nominal,59.683,2000,2
HK,nominal,57.8718,2000,3
HK,nominal,55.7734,2000,4
HK,nominal,53.675,2001,1
HK,nominal,53.8075,2001,2
HK,nominal,52.1067,2001,3
HK,nominal,48.9259,2001,4
HK,nominal,48.8818,2002,1
HK,nominal,47.8436,2002,2
HK,nominal,45.4801,2002,3
HK,nominal,43.1388,2002,4
HK,nominal,41.5705,2003,1
HK,nominal,39.6488,2003,2
HK,nominal,39.2954,2003,3
HK,nominal,42.6528,2003,4
HK,nominal,48.7713,2004,1
HK,nominal,51.1569,2004,2
HK,nominal,51.5545,2004,3
HK,nominal,55.2432,2004,4
HK,nominal,59.5726,2005,1
HK,nominal,62.6429,2005,2
HK,nominal,62.0023,2005,3
HK,nominal,59.7272,2005,4
HK,nominal,60.6328,2006,1
HK,nominal,61.7814,2006,2
HK,nominal,61.4501,2006,3
HK,nominal,61.8256,2006,4
HK,nominal,63.9903,2007,1
HK,nominal,66.4421,2007,2
HK,nominal,68.9381,2007,3
HK,nominal,75.0345,2007,4
HK,nominal,82.8538,2008,1
HK,nominal,83.4281,2008,2
HK,nominal,81.6611,2008,3
HK,nominal,71.5666,2008,4
HK,nominal,71.5887,2009,1
HK,nominal,77.5747,2009,2
HK,nominal,84.2454,2009,3
HK,nominal,88.0667,2009,4
HK,nominal,93.3017,2010,1
HK,nominal,97.0346,2010,2
HK,nominal,102.115,2010,3
HK,nominal,107.5487,2010,4
HK,nominal,116.0528,2011,1
HK,nominal,123.099,2011,2
HK,nominal,122.7235,2011,3
HK,nominal,120.6693,2011,4
HK,nominal,122.7677,2012,1
HK,nominal,134.0328,2012,2
HK,nominal,140.1955,2012,3
HK,nominal,149.5831,2012,4
HK,nominal,157.3582,2013,1
HK,nominal,159.81,2013,2
HK,nominal,162.7699,2013,3
HK,nominal,162.4607,2013,4
HK,nominal,161.8422,2014,1
HK,nominal,164.051,2014,2
HK,nominal,173.1515,2014,3
HK,nominal,181.7881,2014,4
HK,nominal,191.6395,2015,1
HK,nominal,198.244,2015,2
HK,nominal,202.2199,2015,3
HK,nominal,194.5331,2015,4
HK,nominal,182.031,2016,1
HK,nominal,182.3403,2016,2
HK,nominal,191.1315,2016,3
HK,nominal,202.8605,2016,4
HK,nominal,208.7139,2017,1
HK,nominal,220.8184,2017,2
HK,nominal,224.8606,2017,3
HK,nominal,230.6257,2017,4
HK,nominal,241.4048,2018,1
HK,nominal,254.3487,2018,2
HK,nominal,260.3788,2018,3
HK,nominal,244.0554,2018,4
HK,nominal,244.453,2019,1
HK,nominal,261.2844,2019,2
HK,nominal,256.9109,2019,3
HK,nominal,252.4049,2019,4
HK,nominal,249.931,2020,1
HK,nominal,254.0836,2020,2
HK,nominal,254.1278,2020,3
HK,nominal,252.2061,2020,4
HK,nominal,255.431,2021,1
HK,nominal,260.4009,2021,2
HK,nominal,263.6479,2021,3
HK,nominal,261.417,2021,4
HK,nominal,255.2985,2022,1
HK,nominal,254.5254,2022,2
HK,nominal,244.0775,2022,3
HK,nominal,225.9871,2022,4
HK,nominal,229.1457,2023,1
HK,nominal,232.3486,2023,2
HK,nominal,223.1156,2023,3
HK,nominal,209.5974,2023,4
HK,nominal,202.7279,2024,1
HK,nominal,202.6837,2024,2
HK,nominal,193.8263,2024,3
HK,nominal,192.5451,2024,4
HK,nominal,189.4528,2025,1
HK,nominal,189.8945,2025,2
HK,nominal,192.2359,2025,3
HK,nominal,197.2942,2025,4
HK,nominal,204.3183,2026,1
AT,nominal,34.2565,1986,3
AT,nominal,32.3709,1986,4
AT,nominal,35.0422,1987,1
AT,nominal,38.4207,1987,2
AT,nominal,34.0994,1987,3
AT,nominal,37.1636,1987,4
AT,nominal,35.4351,1988,1
AT,nominal,38.0279,1988,2
AT,nominal,45.492,1988,3
AT,nominal,42.3492,1988,4
AT,nominal,43.5278,1989,1
AT,nominal,45.492,1989,2
AT,nominal,50.442,1989,3
AT,nominal,51.1491,1989,4
AT,nominal,51.8562,1990,1
AT,nominal,58.3775,1990,2
AT,nominal,64.8203,1990,3
AT,nominal,65.4488,1990,4
AT,nominal,67.1774,1991,1
AT,nominal,71.3416,1991,2
AT,nominal,74.6415,1991,3
AT,nominal,76.7629,1991,4
AT,nominal,82.2628,1992,1
AT,nominal,86.2699,1992,2
AT,nominal,83.3628,1992,3
AT,nominal,84.3842,1992,4
AT,nominal,81.9485,1993,1
AT,nominal,85.2485,1993,2
AT,nominal,84.3056,1993,3
AT,nominal,86.0342,1993,4
AT,nominal,86.3485,1994,1
AT,nominal,84.7771,1994,2
AT,nominal,85.0913,1994,3
AT,nominal,82.6557,1994,4
AT,nominal,84.3056,1995,1
AT,nominal,82.9699,1995,2
AT,nominal,87.6841,1995,3
AT,nominal,80.77,1995,4
AT,nominal,85.5628,1996,1
AT,nominal,86.5842,1996,2
AT,nominal,82.8914,1996,3
AT,nominal,81.32,1996,4
AT,nominal,84.8556,1997,1
AT,nominal,83.2057,1997,2
AT,nominal,86.977,1997,3
AT,nominal,83.7556,1997,4
AT,nominal,82.5771,1998,1
AT,nominal,79.3557,1998,2
AT,nominal,81.7128,1998,3
AT,nominal,78.6486,1998,4
AT,nominal,78.9629,1999,1
AT,nominal,79.0414,1999,2
AT,nominal,78.57,1999,3
AT,nominal,77.7058,1999,4
AT,nominal,80.2986,2000,1
AT,nominal,78.9629,2000,2
AT,nominal,77.6272,2000,3
AT,nominal,77.3915,2000,4
AT,nominal,81.1628,2001,1
AT,nominal,77.6272,2001,2
AT,nominal,80.77,2001,3
AT,nominal,77.3915,2001,4
AT,nominal,79.9057,2002,1
AT,nominal,78.57,2002,2
AT,nominal,81.2414,2002,3
AT,nominal,79.0414,2002,4
AT,nominal,80.3771,2003,1
AT,nominal,79.5914,2003,2
AT,nominal,78.8057,2003,3
AT,nominal,80.8486,2003,4
AT,nominal,74.7987,2004,1
AT,nominal,78.7272,2004,2
AT,nominal,79.12,2004,3
AT,nominal,80.8486,2004,4
AT,nominal,81.1628,2005,1
AT,nominal,81.9485,2005,2
AT,nominal,82.0271,2005,3
AT,nominal,83.9914,2005,4
AT,nominal,84.9342,2006,1
AT,nominal,85.6413,2006,2
AT,nominal,86.1913,2006,3
AT,nominal,85.877,2006,4
AT,nominal,88.3913,2007,1
AT,nominal,90.1984,2007,2
AT,nominal,90.7484,2007,3
AT,nominal,89.3341,2007,4
AT,nominal,89.9627,2008,1
AT,nominal,89.3341,2008,2
AT,nominal,90.9841,2008,3
AT,nominal,92.2412,2008,4
AT,nominal,94.0483,2009,1
AT,nominal,94.4412,2009,2
AT,nominal,93.8912,2009,3
AT,nominal,94.284,2009,4
AT,nominal,99.3125,2010,1
AT,nominal,99.7054,2010,2
AT,nominal,99.7839,2010,3
AT,nominal,101.1982,2010,4
AT,nominal,103.8696,2011,1
AT,nominal,101.0411,2011,2
AT,nominal,105.7553,2011,3
AT,nominal,106.2267,2011,4
AT,nominal,115.0265,2012,1
AT,nominal,116.7551,2012,2
AT,nominal,118.3265,2012,3
AT,nominal,118.405,2012,4
AT,nominal,120.605,2013,1
AT,nominal,122.5692,2013,2
AT,nominal,123.9049,2013,3
AT,nominal,123.2764,2013,4
AT,nominal,125.5549,2014,1
AT,nominal,128.462,2014,2
AT,nominal,126.8906,2014,3
AT,nominal,126.262,2014,4
AT,nominal,130.0334,2015,1
AT,nominal,130.3477,2015,2
AT,nominal,131.9976,2015,3
AT,nominal,135.8476,2015,4
AT,nominal,140.5618,2016,1
AT,nominal,142.7617,2016,2
AT,nominal,141.6618,2016,3
AT,nominal,142.0546,2016,4
AT,nominal,143.7831,2017,1
AT,nominal,147.9474,2017,2
AT,nominal,147.8688,2017,3
AT,nominal,148.7331,2017,4
AT,nominal,154.3115,2018,1
AT,nominal,155.2544,2018,2
AT,nominal,159.6543,2018,3
AT,nominal,159.7329,2018,4
AT,nominal,161.9328,2019,1
AT,nominal,163.8971,2019,2
AT,nominal,163.2685,2019,3
AT,nominal,164.6042,2019,4
AT,nominal,167.4327,2020,1
AT,nominal,172.4612,2020,2
AT,nominal,178.7468,2020,3
AT,nominal,181.0253,2020,4
AT,nominal,188.0966,2021,1
AT,nominal,192.7323,2021,2
AT,nominal,197.3679,2021,3
AT,nominal,203.7321,2021,4
AT,nominal,211.3534,2022,1
AT,nominal,218.0318,2022,2
AT,nominal,218.6604,2022,3
AT,nominal,214.4176,2022,4
AT,nominal,213.5533,2023,1
AT,nominal,213.0819,2023,2
AT,nominal,212.2962,2023,3
AT,nominal,209.3891,2023,4
AT,nominal,208.0534,2024,1
AT,nominal,207.8177,2024,2
AT,nominal,207.5034,2024,3
AT,nominal,207.1106,2024,4
AT,nominal,208.8391,2025,1
AT,nominal,207.8177,2025,2
AT,nominal,210.5677,2025,3
AT,nominal,211.5105,2025,4
SG,nominal,73.9793,1998,1
SG,nominal,67.8081,1998,2
SG,nominal,58.9276,1998,3
SG,nominal,53.81,1998,4
SG,nominal,56.7451,1999,1
SG,nominal,63.4431,1999,2
SG,nominal,68.5607,1999,3
SG,nominal,72.1731,1999,4
SG,nominal,74.4309,2000,1
SG,nominal,75.5597,2000,2
SG,nominal,73.4525,2000,3
SG,nominal,71.4205,2000,4
SG,nominal,68.5607,2001,1
SG,nominal,67.9586,2001,2
SG,nominal,65.9266,2001,3
SG,nominal,63.0668,2001,4
SG,nominal,62.3142,2002,1
SG,nominal,61.8627,2002,2
SG,nominal,62.1637,2002,3
SG,nominal,61.9379,2002,4
SG,nominal,61.4111,2003,1
SG,nominal,61.0348,2003,2
SG,nominal,60.7338,2003,3
SG,nominal,60.6585,2003,4
SG,nominal,60.4327,2004,1
SG,nominal,60.508,2004,2
SG,nominal,60.7338,2004,3
SG,nominal,61.1853,2004,4
SG,nominal,61.6369,2005,1
SG,nominal,61.9379,2005,2
SG,nominal,62.6905,2005,3
SG,nominal,63.5936,2005,4
SG,nominal,64.572,2006,1
SG,nominal,65.7008,2006,2
SG,nominal,67.4318,2006,3
SG,nominal,70.0659,2006,4
SG,nominal,73.4525,2007,1
SG,nominal,79.4732,2007,2
SG,nominal,86.096,2007,3
SG,nominal,91.8909,2007,4
SG,nominal,95.3528,2008,1
SG,nominal,95.5033,2008,2
SG,nominal,93.2455,2008,3
SG,nominal,87.6011,2008,4
SG,nominal,75.2587,2009,1
SG,nominal,71.7215,2009,2
SG,nominal,83.0103,2009,3
SG,nominal,89.1063,2009,4
SG,nominal,94.1486,2010,1
SG,nominal,99.1157,2010,2
SG,nominal,101.9755,2010,3
SG,nominal,104.7601,2010,4
SG,nominal,107.0931,2011,1
SG,nominal,109.2004,2011,2
SG,nominal,110.6303,2011,3
SG,nominal,110.9313,2011,4
SG,nominal,110.7808,2012,1
SG,nominal,111.3076,2012,2
SG,nominal,111.9849,2012,3
SG,nominal,114.0169,2012,4
SG,nominal,114.6943,2013,1
SG,nominal,115.8984,2013,2
SG,nominal,116.35,2013,3
SG,nominal,115.2963,2013,4
SG,nominal,113.8664,2014,1
SG,nominal,112.6623,2014,2
SG,nominal,111.8344,2014,3
SG,nominal,110.6303,2014,4
SG,nominal,109.5014,2015,1
SG,nominal,108.523,2015,2
SG,nominal,107.0931,2015,3
SG,nominal,106.5663,2015,4
SG,nominal,105.8137,2016,1
SG,nominal,105.3622,2016,2
SG,nominal,103.7817,2016,3
SG,nominal,103.2549,2016,4
SG,nominal,102.8786,2017,1
SG,nominal,102.8034,2017,2
SG,nominal,103.556,2017,3
SG,nominal,104.3838,2017,4
SG,nominal,108.4478,2018,1
SG,nominal,112.1355,2018,2
SG,nominal,112.6623,2018,3
SG,nominal,112.587,2018,4
SG,nominal,111.8344,2019,1
SG,nominal,113.4901,2019,2
SG,nominal,114.9953,2019,3
SG,nominal,115.5974,2019,4
SG,nominal,114.4685,2020,1
SG,nominal,114.8448,2020,2
SG,nominal,115.7479,2020,3
SG,nominal,118.1562,2020,4
SG,nominal,122.0696,2021,1
SG,nominal,123.048,2021,2
SG,nominal,124.4026,2021,3
SG,nominal,130.6491,2021,4
SG,nominal,131.5522,2022,1
SG,nominal,136.143,2022,2
SG,nominal,141.3358,2022,3
SG,nominal,141.9379,2022,4
SG,nominal,146.604,2023,1
SG,nominal,146.3029,2023,2
SG,nominal,147.5071,2023,3
SG,nominal,151.6463,2023,4
SG,nominal,153.7535,2024,1
SG,nominal,155.1082,2024,2
SG,nominal,154.0546,2024,3
SG,nominal,157.5917,2024,4
SG,nominal,158.8711,2025,1
SG,nominal,160.4516,2025,2
SG,nominal,161.8815,2025,3
SG,nominal,162.8598,2025,4
IT,nominal,0.0189,1927,1
IT,nominal,0.0188,1927,2
IT,nominal,0.0187,1927,3
IT,nominal,0.0186,1927,4
IT,nominal,0.0186,1928,1
IT,nominal,0.0185,1928,2
IT,nominal,0.0183,1928,3
IT,nominal,0.0182,1928,4
IT,nominal,0.018,1929,1
IT,nominal,0.0178,1929,2
IT,nominal,0.0175,1929,3
IT,nominal,0.0172,1929,4
IT,nominal,0.0169,1930,1
IT,nominal,0.0165,1930,2
IT,nominal,0.0162,1930,3
IT,nominal,0.0157,1930,4
IT,nominal,0.0153,1931,1
IT,nominal,0.0148,1931,2
IT,nominal,0.0144,1931,3
IT,nominal,0.014,1931,4
IT,nominal,0.0136,1932,1
IT,nominal,0.0132,1932,2
IT,nominal,0.0129,1932,3
IT,nominal,0.0128,1932,4
IT,nominal,0.0126,1933,1
IT,nominal,0.0125,1933,2
IT,nominal,0.0123,1933,3
IT,nominal,0.0121,1933,4
IT,nominal,0.0118,1934,1
IT,nominal,0.0116,1934,2
IT,nominal,0.0115,1934,3
IT,nominal,0.0116,1934,4
IT,nominal,0.0117,1935,1
IT,nominal,0.0118,1935,2
IT,nominal,0.0119,1935,3
IT,nominal,0.0119,1935,4
IT,nominal,0.0119,1936,1
IT,nominal,0.012,1936,2
IT,nominal,0.012,1936,3
IT,nominal,0.0121,1936,4
IT,nominal,0.0122,1937,1
IT,nominal,0.0123,1937,2
IT,nominal,0.0124,1937,3
IT,nominal,0.0125,1937,4
IT,nominal,0.0126,1938,1
IT,nominal,0.0127,1938,2
IT,nominal,0.0128,1938,3
IT,nominal,0.0129,1938,4
IT,nominal,0.013,1939,1
IT,nominal,0.013,1939,2
IT,nominal,0.0132,1939,3
IT,nominal,0.0134,1939,4
IT,nominal,0.0136,1940,1
IT,nominal,0.0138,1940,2
IT,nominal,0.0142,1940,3
IT,nominal,0.0147,1940,4
IT,nominal,0.0153,1941,1
IT,nominal,0.0158,1941,2
IT,nominal,0.0162,1941,3
IT,nominal,0.0165,1941,4
IT,nominal,0.0168,1942,1
IT,nominal,0.0171,1942,2
IT,nominal,0.0178,1942,3
IT,nominal,0.0188,1942,4
IT,nominal,0.0199,1943,1
IT,nominal,0.021,1943,2
IT,nominal,0.0287,1943,3
IT,nominal,0.0435,1943,4
IT,nominal,0.0583,1944,1
IT,nominal,0.0729,1944,2
IT,nominal,0.1165,1944,3
IT,nominal,0.1903,1944,4
IT,nominal,0.2632,1945,1
IT,nominal,0.3357,1945,2
IT,nominal,0.3963,1945,3
IT,nominal,0.4436,1945,4
IT,nominal,0.4904,1946,1
IT,nominal,0.537,1946,2
IT,nominal,0.5998,1946,3
IT,nominal,0.6797,1946,4
IT,nominal,0.7587,1947,1
IT,nominal,0.8373,1947,2
IT,nominal,0.9007,1947,3
IT,nominal,0.9475,1947,4
IT,nominal,1.044,1948,1
IT,nominal,1.0729,1948,2
IT,nominal,0.9875,1948,3
IT,nominal,1.0204,1948,4
IT,nominal,1.05,1949,1
IT,nominal,1.0542,1949,2
IT,nominal,0.9606,1949,3
IT,nominal,0.9209,1949,4
IT,nominal,0.9173,1950,1
IT,nominal,0.9829,1950,2
IT,nominal,1.0618,1950,3
IT,nominal,1.0751,1950,4
IT,nominal,1.1436,1951,1
IT,nominal,1.2268,1951,2
IT,nominal,1.2167,1951,3
IT,nominal,1.2011,1951,4
IT,nominal,1.1967,1952,1
IT,nominal,1.2143,1952,2
IT,nominal,1.2297,1952,3
IT,nominal,1.2396,1952,4
IT,nominal,1.2205,1953,1
IT,nominal,1.2598,1953,2
IT,nominal,1.2087,1953,3
IT,nominal,1.2314,1953,4
IT,nominal,1.2642,1954,1
IT,nominal,1.2669,1954,2
IT,nominal,1.29,1954,3
IT,nominal,1.3125,1954,4
IT,nominal,1.3224,1955,1
IT,nominal,1.3156,1955,2
IT,nominal,1.3094,1955,3
IT,nominal,1.3077,1955,4
IT,nominal,1.3441,1956,1
IT,nominal,1.3554,1956,2
IT,nominal,1.3446,1956,3
IT,nominal,1.363,1956,4
IT,nominal,1.3855,1957,1
IT,nominal,1.3785,1957,2
IT,nominal,1.3844,1957,3
IT,nominal,1.4018,1957,4
IT,nominal,1.39,1958,1
IT,nominal,1.4122,1958,2
IT,nominal,1.4003,1958,3
IT,nominal,1.3773,1958,4
IT,nominal,1.3668,1959,1
IT,nominal,1.3815,1959,2
IT,nominal,1.3835,1959,3
IT,nominal,1.4263,1959,4
IT,nominal,1.4355,1960,1
IT,nominal,1.411,1960,2
IT,nominal,1.4265,1960,3
IT,nominal,1.4402,1960,4
IT,nominal,1.4666,1961,1
IT,nominal,1.4887,1961,2
IT,nominal,1.5023,1961,3
IT,nominal,1.5236,1961,4
IT,nominal,1.5662,1962,1
IT,nominal,1.6174,1962,2
IT,nominal,1.6208,1962,3
IT,nominal,1.6387,1962,4
IT,nominal,1.7331,1963,1
IT,nominal,1.7392,1963,2
IT,nominal,1.7318,1963,3
IT,nominal,1.8311,1963,4
IT,nominal,1.8966,1964,1
IT,nominal,1.9537,1964,2
IT,nominal,1.9933,1964,3
IT,nominal,1.9884,1964,4
IT,nominal,1.976,1965,1
IT,nominal,1.9343,1965,2
IT,nominal,1.942,1965,3
IT,nominal,1.9635,1965,4
IT,nominal,1.985,1966,1
IT,nominal,1.9855,1966,2
IT,nominal,1.9632,1966,3
IT,nominal,1.9505,1966,4
IT,nominal,1.989,1967,1
IT,nominal,1.9646,1967,2
IT,nominal,2.0065,1967,3
IT,nominal,2.0765,1967,4
IT,nominal,2.1378,1968,1
IT,nominal,2.2114,1968,2
IT,nominal,2.2138,1968,3
IT,nominal,2.2109,1968,4
IT,nominal,2.2293,1969,1
IT,nominal,2.2605,1969,2
IT,nominal,2.297,1969,3
IT,nominal,2.3262,1969,4
IT,nominal,2.381,1970,1
IT,nominal,2.4276,1970,2
IT,nominal,2.4271,1970,3
IT,nominal,2.4546,1970,4
IT,nominal,2.4189,1971,1
IT,nominal,2.4738,1971,2
IT,nominal,2.5343,1971,3
IT,nominal,2.5673,1971,4
IT,nominal,2.6058,1972,1
IT,nominal,2.6882,1972,2
IT,nominal,2.7542,1972,3
IT,nominal,2.7707,1972,4
IT,nominal,2.8257,1973,1
IT,nominal,3.0291,1973,2
IT,nominal,3.3699,1973,3
IT,nominal,3.7877,1973,4
IT,nominal,4.255,1974,1
IT,nominal,4.7497,1974,2
IT,nominal,5.195,1974,3
IT,nominal,5.4864,1974,4
IT,nominal,5.6513,1975,1
IT,nominal,5.7448,1975,2
IT,nominal,5.9152,1975,3
IT,nominal,6.1351,1975,4
IT,nominal,6.3715,1976,1
IT,nominal,6.6408,1976,2
IT,nominal,6.9487,1976,3
IT,nominal,7.2181,1976,4
IT,nominal,7.372,1977,1
IT,nominal,7.4984,1977,2
IT,nominal,7.6194,1977,3
IT,nominal,7.7458,1977,4
IT,nominal,7.9602,1978,1
IT,nominal,8.411,1978,2
IT,nominal,8.9442,1978,3
IT,nominal,9.4005,1978,4
IT,nominal,9.7963,1979,1
IT,nominal,10.1372,1979,2
IT,nominal,10.511,1979,3
IT,nominal,10.9838,1979,4
IT,nominal,11.7644,1980,1
IT,nominal,13.0453,1980,2
IT,nominal,14.5351,1980,3
IT,nominal,15.9149,1980,4
IT,nominal,17.1793,1981,1
IT,nominal,18.2788,1981,2
IT,nominal,19.0759,1981,3
IT,nominal,19.4772,1981,4
IT,nominal,19.8071,1982,1
IT,nominal,20.4008,1982,2
IT,nominal,20.9725,1982,3
IT,nominal,21.4508,1982,4
IT,nominal,21.8411,1983,1
IT,nominal,22.1875,1983,2
IT,nominal,22.4623,1983,3
IT,nominal,22.6437,1983,4
IT,nominal,22.7702,1984,1
IT,nominal,22.8471,1984,2
IT,nominal,22.9241,1984,3
IT,nominal,23.0066,1984,4
IT,nominal,23.133,1985,1
IT,nominal,23.2484,1985,2
IT,nominal,23.4079,1985,3
IT,nominal,23.5123,1985,4
IT,nominal,23.6882,1986,1
IT,nominal,23.9136,1986,2
IT,nominal,24.106,1986,3
IT,nominal,24.2435,1986,4
IT,nominal,24.5788,1987,1
IT,nominal,25.0901,1987,2
IT,nominal,25.6453,1987,3
IT,nominal,26.1731,1987,4
IT,nominal,26.9207,1988,1
IT,nominal,28.0916,1988,2
IT,nominal,29.2461,1988,3
IT,nominal,30.3016,1988,4
IT,nominal,31.456,1989,1
IT,nominal,33.0228,1989,2
IT,nominal,34.5896,1989,3
IT,nominal,35.9749,1989,4
IT,nominal,37.4327,1990,1
IT,nominal,38.9577,1990,2
IT,nominal,40.1279,1990,3
IT,nominal,41.834,1990,4
IT,nominal,44.0271,1991,1
IT,nominal,45.6511,1991,2
IT,nominal,46.3302,1991,3
IT,nominal,47.4479,1991,4
IT,nominal,50.497,1992,1
IT,nominal,52.5648,1992,2
IT,nominal,53.5893,1992,3
IT,nominal,54.1761,1992,4
IT,nominal,54.7756,1993,1
IT,nominal,55.2252,1993,2
IT,nominal,55.7587,1993,3
IT,nominal,55.1575,1993,4
IT,nominal,54.7595,1994,1
IT,nominal,54.2854,1994,2
IT,nominal,54.7477,1994,3
IT,nominal,54.3929,1994,4
IT,nominal,54.0771,1995,1
IT,nominal,54.6571,1995,2
IT,nominal,55.3251,1995,3
IT,nominal,55.8374,1995,4
IT,nominal,56.398,1996,1
IT,nominal,56.6655,1996,2
IT,nominal,57.3463,1996,3
IT,nominal,57.9306,1996,4
IT,nominal,58.8603,1997,1
IT,nominal,58.9746,1997,2
IT,nominal,59.0034,1997,3
IT,nominal,59.2743,1997,4
IT,nominal,58.4666,1998,1
IT,nominal,59.0991,1998,2
IT,nominal,59.2185,1998,3
IT,nominal,59.2345,1998,4
IT,nominal,59.1092,1999,1
IT,nominal,59.4886,1999,2
IT,nominal,59.7807,1999,3
IT,nominal,60.116,1999,4
