cod,nombre,anyo,periodo,valor
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2013,28,25586.28
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2014,28,25339.66
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2015,28,25743.45
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2016,28,26271.94
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2017,28,26410.0
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2018,28,27023.88
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2019,28,27255.68
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2020,28,28227.28
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2021,28,29008.32
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2022,28,29794.97
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2023,28,31859.0
EAES677,Ambos sexos. Comunitat Valenciana. Dato base. Cuartil superior. ,2024,28,33230.36
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2008,28,34299.06
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2009,28,36322.24
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2010,28,36714.5
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2011,28,37964.03
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2012,28,37676.0
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2013,28,37246.07
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2014,28,36847.56
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2015,28,37632.8
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2016,28,38160.89
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2017,28,38196.06
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2018,28,40055.08
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2019,28,39437.05
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2020,28,40471.75
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2021,28,41107.12
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2022,28,42210.8
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2023,28,45043.92
EAES676,Ambos sexos. Comunitat Valenciana. Dato base. Percentil 90. ,2024,28,46991.77
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2008,28,18264.9
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2009,28,19099.56
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2010,28,19480.55
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2011,28,19879.46
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2012,28,19721.35
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2013,28,19129.72
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2014,28,19180.57
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2015,28,19564.49
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2016,28,19475.2
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2017,28,19672.4
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2018,28,19947.8
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2019,28,19940.68
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2020,28,20479.3
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2021,28,21393.01
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2022,28,21922.73
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2023,28,23684.22
EAES675,Ambos sexos. Extremadura. Dato base. Media. ,2024,28,24979.44
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2008,28,8596.36
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2009,28,7871.95
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2010,28,7611.02
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2011,28,7654.8
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2012,28,7313.14
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2013,28,5700.69
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2014,28,6358.7
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2015,28,6069.2
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2016,28,6024.68
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2017,28,6224.16
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2018,28,6985.47
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2019,28,7452.2
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2020,28,7441.94
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2021,28,8107.82
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2022,28,8069.48
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2023,28,8727.75
EAES674,Ambos sexos. Extremadura. Dato base. Percentil 10. ,2024,28,9243.0
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2008,28,12322.15
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2009,28,12624.0
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2010,28,12770.8
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2011,28,13060.18
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2012,28,12558.69
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2013,28,11637.2
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2014,28,11354.96
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2015,28,11730.48
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2016,28,11299.56
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2017,28,12219.53
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2018,28,12047.28
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2019,28,12701.76
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2020,28,13265.03
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2021,28,13542.22
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2022,28,14140.99
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2023,28,15121.7
EAES673,Ambos sexos. Extremadura. Dato base. Cuartil inferior. ,2024,28,15876.0
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2008,28,15528.87
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2009,28,16300.34
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2010,28,16122.46
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2011,28,16805.45
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2012,28,16644.58
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2013,28,16635.96
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2014,28,16345.61
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2015,28,16836.63
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2016,28,16700.25
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2017,28,17166.32
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2018,28,17259.71
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2019,28,17110.33
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2020,28,17492.05
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2021,28,18146.41
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2022,28,18859.71
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2023,28,19918.08
EAES672,Ambos sexos. Extremadura. Dato base. Mediana. ,2024,28,20904.64
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2008,28,21378.24
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2009,28,22847.07
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2010,28,23058.78
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2011,28,24173.11
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2012,28,23098.99
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2013,28,23534.8
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2014,28,23701.24
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2015,28,24301.93
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2016,28,24579.35
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2017,28,24826.55
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2018,28,23888.93
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2019,28,24250.61
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2020,28,24818.97
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2021,28,26018.85
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2022,28,26641.51
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2023,28,29452.84
EAES671,Ambos sexos. Extremadura. Dato base. Cuartil superior. ,2024,28,31096.89
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2008,28,31302.08
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2009,28,33263.07
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2010,28,34433.4
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2011,28,34792.25
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2012,28,34249.07
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2013,28,33290.98
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2014,28,34323.77
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2015,28,33754.33
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2016,28,34316.43
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2017,28,34196.27
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2018,28,34991.67
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2019,28,35324.71
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2020,28,35556.13
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2021,28,37582.44
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2022,28,38264.66
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2023,28,41110.97
EAES670,Ambos sexos. Extremadura. Dato base. Percentil 90. ,2024,28,43833.88
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2008,28,19156.41
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2009,28,19806.66
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2010,28,20241.99
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2011,28,19970.29
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2012,28,19389.2
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2013,28,19824.66
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2014,28,20195.89
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2015,28,20624.55
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2016,28,21082.12
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2017,28,21605.88
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2018,28,22244.59
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2019,28,22177.4
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2020,28,22834.66
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2021,28,23305.86
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2022,28,24169.68
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2023,28,25279.15
EAES669,Ambos sexos. Galicia. Dato base. Media. ,2024,28,26547.27
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2008,28,8400.0
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2009,28,8742.56
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2010,28,8828.16
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2011,28,8287.56
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2012,28,7815.32
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2013,28,7763.16
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2014,28,7736.9
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2015,28,8028.43
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2016,28,8161.71
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2017,28,8588.31
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2018,28,8568.76
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2019,28,8824.97
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2020,28,9009.15
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2021,28,10065.82
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2022,28,9755.28
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2023,28,11344.31
EAES668,Ambos sexos. Galicia. Dato base. Percentil 10. ,2024,28,12147.86
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2008,28,12293.82
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2009,28,12730.61
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2010,28,13025.44
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2011,28,12962.34
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2012,28,12718.73
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2013,28,12815.14
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2014,28,12629.69
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2015,28,13199.46
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2016,28,13136.33
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2017,28,13571.11
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2018,28,13679.88
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2019,28,13991.27
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2020,28,14084.57
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2021,28,14491.19
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2022,28,15318.52
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2023,28,16168.2
EAES667,Ambos sexos. Galicia. Dato base. Cuartil inferior. ,2024,28,17010.0
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2008,28,16150.71
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2009,28,16569.15
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2010,28,17216.32
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2011,28,16873.88
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2012,28,16632.45
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2013,28,17187.12
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2014,28,17379.48
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2015,28,17599.99
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2016,28,18146.24
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2017,28,18529.26
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2018,28,18600.0
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2019,28,18813.49
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2020,28,19389.46
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2021,28,19880.64
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2022,28,20497.55
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2023,28,21775.07
EAES666,Ambos sexos. Galicia. Dato base. Mediana. ,2024,28,22603.14
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2008,28,23001.97
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2009,28,23633.22
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2010,28,24002.79
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2011,28,23677.36
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2012,28,22687.5
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2013,28,23692.12
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2014,28,24364.24
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2015,28,25004.71
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2016,28,25610.76
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2017,28,26408.89
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2018,28,26946.82
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2019,28,26744.67
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2020,28,27696.32
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2021,28,28154.6
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2022,28,29138.04
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2023,28,30216.11
EAES665,Ambos sexos. Galicia. Dato base. Cuartil superior. ,2024,28,31587.21
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2008,28,33906.64
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2009,28,35429.35
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2010,28,34931.71
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2011,28,35362.51
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2012,28,33584.64
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2013,28,34654.73
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2014,28,35829.68
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2015,28,36302.05
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2016,28,36900.42
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2017,28,37886.92
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2018,28,37884.89
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2019,28,38318.99
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2020,28,39302.94
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2021,28,39689.9
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2022,28,41574.36
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2023,28,42609.02
EAES664,Ambos sexos. Galicia. Dato base. Percentil 90. ,2024,28,44681.64
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2008,28,25269.61
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2009,28,25860.65
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2010,28,25988.95
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2011,28,25845.2
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2012,28,26044.39
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2013,28,26215.36
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2014,28,26570.35
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2015,28,26448.04
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2016,28,26330.14
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2017,28,27089.12
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2018,28,27010.93
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2019,28,27817.76
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2020,28,28829.06
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2021,28,29512.58
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2022,28,31230.73
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2023,28,32219.6
EAES663,"Ambos sexos. Madrid, Comunidad de. Dato base. Media. ",2024,28,34410.01
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2008,28,9715.01
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2009,28,9773.58
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2010,28,10101.07
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2011,28,9307.05
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2012,28,9154.8
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2013,28,8884.58
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2014,28,8862.52
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2015,28,9165.01
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2016,28,9619.78
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2017,28,9920.36
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2018,28,9396.89
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2019,28,10063.68
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2020,28,11402.18
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2021,28,11769.4
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2022,28,12432.75
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2023,28,13160.0
EAES662,"Ambos sexos. Madrid, Comunidad de. Dato base. Percentil 10. ",2024,28,13728.43
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2008,28,13915.75
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2009,28,14205.96
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2010,28,14604.68
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2011,28,14192.74
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2012,28,14323.48
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2013,28,14117.55
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2014,28,14275.72
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2015,28,14359.3
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2016,28,14263.26
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2017,28,14697.3
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2018,28,14732.73
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2019,28,15070.7
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2020,28,15709.73
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2021,28,16463.53
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2022,28,17085.48
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2023,28,17938.54
EAES661,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil inferior. ",2024,28,18872.44
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2008,28,20269.59
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2009,28,20712.42
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2010,28,21319.25
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2011,28,21045.69
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2012,28,21418.48
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2013,28,21273.89
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2014,28,21579.38
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2015,28,21307.78
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2016,28,21165.0
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2017,28,21608.08
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2018,28,21477.88
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2019,28,22262.74
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2020,28,23231.04
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2021,28,24090.61
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2022,28,25203.47
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2023,28,26100.08
EAES660,"Ambos sexos. Madrid, Comunidad de. Dato base. Mediana. ",2024,28,28037.75
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2008,28,32008.66
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2009,28,33000.0
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2010,28,32678.77
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2011,28,33026.05
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2012,28,33429.03
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2013,28,33557.52
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2014,28,33791.93
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2015,28,33382.74
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2016,28,33321.02
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2017,28,34094.32
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2018,28,34273.57
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2019,28,35519.71
EAES659,"Ambos sexos. Madrid, Comunidad de. Dato base. Cuartil superior. ",2020,28,36697.27
