mes,indice,keyword,fecha_descarga
2019-02-10,100.11273476724726,alquiler,2026-07-19
2019-02-17,104.11724415793715,alquiler,2026-07-19
2019-02-24,101.44757123081055,alquiler,2026-07-19
2019-03-03,100.11273476724726,alquiler,2026-07-19
2019-03-10,102.78240769437384,alquiler,2026-07-19
2019-03-17,104.11724415793715,alquiler,2026-07-19
2019-03-24,102.78240769437384,alquiler,2026-07-19
2019-03-31,104.11724415793715,alquiler,2026-07-19
2019-04-07,98.77789830368395,alquiler,2026-07-19
2019-04-14,88.09920659517759,alquiler,2026-07-19
2019-04-21,93.43855244943077,alquiler,2026-07-19
2019-04-28,97.44306184012066,alquiler,2026-07-19
2019-05-05,97.44306184012066,alquiler,2026-07-19
2019-05-12,101.44757123081055,alquiler,2026-07-19
2019-05-19,106.78691708506375,alquiler,2026-07-19
2019-05-26,101.44757123081055,alquiler,2026-07-19
2019-06-02,106.78691708506375,alquiler,2026-07-19
2019-06-09,112.12626293931693,alquiler,2026-07-19
2019-06-16,106.78691708506375,alquiler,2026-07-19
2019-06-23,109.45659001219033,alquiler,2026-07-19
2019-06-30,116.13077233000682,alquiler,2026-07-19
2019-07-07,118.80044525713342,alquiler,2026-07-19
2019-07-14,112.12626293931693,alquiler,2026-07-19
2019-07-21,110.79142647575364,alquiler,2026-07-19
2019-07-28,114.79593586644353,alquiler,2026-07-19
2019-08-04,110.79142647575364,alquiler,2026-07-19
2019-08-11,108.12175354862704,alquiler,2026-07-19
2019-08-18,112.12626293931693,alquiler,2026-07-19
2019-08-25,114.79593586644353,alquiler,2026-07-19
2019-09-01,102.78240769437384,alquiler,2026-07-19
2019-09-08,97.44306184012066,alquiler,2026-07-19
2019-09-15,98.77789830368395,alquiler,2026-07-19
2019-09-22,98.77789830368395,alquiler,2026-07-19
2019-09-29,98.77789830368395,alquiler,2026-07-19
2019-10-06,92.10371598586748,alquiler,2026-07-19
2019-10-13,81.4250242773611,alquiler,2026-07-19
2019-10-20,82.7598607409244,alquiler,2026-07-19
2019-10-27,80.09018781379781,alquiler,2026-07-19
2019-11-03,82.7598607409244,alquiler,2026-07-19
2019-11-10,77.42051488667121,alquiler,2026-07-19
2019-11-17,80.09018781379781,alquiler,2026-07-19
2019-11-24,76.08567842310792,alquiler,2026-07-19
2019-12-01,73.41600549598132,alquiler,2026-07-19
2019-12-08,74.75084195954462,alquiler,2026-07-19
2019-12-15,69.41149610529143,alquiler,2026-07-19
2019-12-22,65.40698671460154,alquiler,2026-07-19
2019-12-29,74.75084195954462,alquiler,2026-07-19
2020-01-05,86.76437013161429,alquiler,2026-07-19
2020-01-12,101.44757123081055,alquiler,2026-07-19
2020-01-19,89.43404305874088,alquiler,2026-07-19
2020-01-26,89.43404305874088,alquiler,2026-07-19
2020-02-02,96.10822537655737,alquiler,2026-07-19
2020-02-09,89.43404305874088,alquiler,2026-07-19
2020-02-16,94.77338891299406,alquiler,2026-07-19
2020-02-23,88.09920659517759,alquiler,2026-07-19
2020-03-01,90.76887952230418,alquiler,2026-07-19
2020-03-08,65.40698671460154,alquiler,2026-07-19
2020-03-15,37.37542097977231,alquiler,2026-07-19
2020-03-22,41.3799303704622,alquiler,2026-07-19
2020-03-29,60.067640860348355,alquiler,2026-07-19
2020-04-05,57.397967933221764,alquiler,2026-07-19
2020-04-12,57.397967933221764,alquiler,2026-07-19
2020-04-19,60.067640860348355,alquiler,2026-07-19
2020-04-26,70.74633256885473,alquiler,2026-07-19
2020-05-03,82.7598607409244,alquiler,2026-07-19
2020-05-10,84.0946972044877,alquiler,2026-07-19
2020-05-17,108.12175354862704,alquiler,2026-07-19
2020-05-24,110.79142647575364,alquiler,2026-07-19
2020-05-31,120.13528172069671,alquiler,2026-07-19
2020-06-07,116.13077233000682,alquiler,2026-07-19
2020-06-14,124.1397911113866,alquiler,2026-07-19
2020-06-21,126.8094640385132,alquiler,2026-07-19
2020-06-28,130.8139734292031,alquiler,2026-07-19
2020-07-05,124.1397911113866,alquiler,2026-07-19
2020-07-12,126.8094640385132,alquiler,2026-07-19
2020-07-19,125.47462757494989,alquiler,2026-07-19
2020-07-26,132.1488098927664,alquiler,2026-07-19
2020-08-02,133.48364635632967,alquiler,2026-07-19
2020-08-09,124.1397911113866,alquiler,2026-07-19
2020-08-16,118.80044525713342,alquiler,2026-07-19
2020-08-23,114.79593586644353,alquiler,2026-07-19
2020-08-30,109.45659001219033,alquiler,2026-07-19
2020-09-06,106.78691708506375,alquiler,2026-07-19
2020-09-13,94.77338891299406,alquiler,2026-07-19
2020-09-20,90.76887952230418,alquiler,2026-07-19
2020-09-27,88.09920659517759,alquiler,2026-07-19
2020-10-04,81.4250242773611,alquiler,2026-07-19
2020-10-11,80.09018781379781,alquiler,2026-07-19
2020-10-18,80.09018781379781,alquiler,2026-07-19
2020-10-25,77.42051488667121,alquiler,2026-07-19
2020-11-01,72.08116903241803,alquiler,2026-07-19
2020-11-08,69.41149610529143,alquiler,2026-07-19
2020-11-15,74.75084195954462,alquiler,2026-07-19
2020-11-22,69.41149610529143,alquiler,2026-07-19
2020-11-29,68.07665964172814,alquiler,2026-07-19
2020-12-06,68.07665964172814,alquiler,2026-07-19
2020-12-13,66.74182317816484,alquiler,2026-07-19
2020-12-20,60.067640860348355,alquiler,2026-07-19
2020-12-27,68.07665964172814,alquiler,2026-07-19
2021-01-03,69.41149610529143,alquiler,2026-07-19
2021-01-10,78.7553513502345,alquiler,2026-07-19
2021-01-17,80.09018781379781,alquiler,2026-07-19
2021-01-24,84.0946972044877,alquiler,2026-07-19
2021-01-31,86.76437013161429,alquiler,2026-07-19
2021-02-07,86.76437013161429,alquiler,2026-07-19
2021-02-14,90.76887952230418,alquiler,2026-07-19
2021-02-21,88.09920659517759,alquiler,2026-07-19
2021-02-28,84.0946972044877,alquiler,2026-07-19
2021-03-07,85.429533668051,alquiler,2026-07-19
2021-03-14,89.43404305874088,alquiler,2026-07-19
2021-03-21,90.76887952230418,alquiler,2026-07-19
2021-03-28,88.09920659517759,alquiler,2026-07-19
2021-04-04,89.43404305874088,alquiler,2026-07-19
2021-04-11,85.429533668051,alquiler,2026-07-19
2021-04-18,88.09920659517759,alquiler,2026-07-19
2021-04-25,88.09920659517759,alquiler,2026-07-19
2021-05-02,90.76887952230418,alquiler,2026-07-19
2021-05-09,94.77338891299406,alquiler,2026-07-19
2021-05-16,101.44757123081055,alquiler,2026-07-19
2021-05-23,102.78240769437384,alquiler,2026-07-19
2021-05-30,108.12175354862704,alquiler,2026-07-19
2021-06-06,105.45208062150044,alquiler,2026-07-19
2021-06-13,98.77789830368395,alquiler,2026-07-19
2021-06-20,106.78691708506375,alquiler,2026-07-19
2021-06-27,106.78691708506375,alquiler,2026-07-19
2021-07-04,104.11724415793715,alquiler,2026-07-19
2021-07-11,106.78691708506375,alquiler,2026-07-19
2021-07-18,112.12626293931693,alquiler,2026-07-19
2021-07-25,113.46109940288022,alquiler,2026-07-19
2021-08-01,112.12626293931693,alquiler,2026-07-19
2021-08-08,117.46560879357011,alquiler,2026-07-19
2021-08-15,106.78691708506375,alquiler,2026-07-19
2021-08-22,108.12175354862704,alquiler,2026-07-19
2021-08-29,105.45208062150044,alquiler,2026-07-19
2021-09-05,100.11273476724726,alquiler,2026-07-19
2021-09-12,97.44306184012066,alquiler,2026-07-19
2021-09-19,85.429533668051,alquiler,2026-07-19
2021-09-26,92.10371598586748,alquiler,2026-07-19
2021-10-03,90.76887952230418,alquiler,2026-07-19
2021-10-10,90.76887952230418,alquiler,2026-07-19
2021-10-17,86.76437013161429,alquiler,2026-07-19
2021-10-24,78.7553513502345,alquiler,2026-07-19
2021-10-31,77.42051488667121,alquiler,2026-07-19
2021-11-07,78.7553513502345,alquiler,2026-07-19
2021-11-14,76.08567842310792,alquiler,2026-07-19
2021-11-21,69.41149610529143,alquiler,2026-07-19
2021-11-28,66.74182317816484,alquiler,2026-07-19
2021-12-05,68.07665964172814,alquiler,2026-07-19
2021-12-12,64.07215025103824,alquiler,2026-07-19
2021-12-19,57.397967933221764,alquiler,2026-07-19
2021-12-26,72.08116903241803,alquiler,2026-07-19
2022-01-02,80.09018781379781,alquiler,2026-07-19
2022-01-09,92.10371598586748,alquiler,2026-07-19
2022-01-16,98.77789830368395,alquiler,2026-07-19
2022-01-23,90.76887952230418,alquiler,2026-07-19
2022-01-30,93.43855244943077,alquiler,2026-07-19
2022-02-06,93.43855244943077,alquiler,2026-07-19
2022-02-13,94.77338891299406,alquiler,2026-07-19
2022-02-20,90.76887952230418,alquiler,2026-07-19
2022-02-27,93.43855244943077,alquiler,2026-07-19
2022-03-06,90.76887952230418,alquiler,2026-07-19
2022-03-13,86.76437013161429,alquiler,2026-07-19
2022-03-20,86.76437013161429,alquiler,2026-07-19
2022-03-27,93.43855244943077,alquiler,2026-07-19
2022-04-03,89.43404305874088,alquiler,2026-07-19
2022-04-10,86.76437013161429,alquiler,2026-07-19
2022-04-17,96.10822537655737,alquiler,2026-07-19
2022-04-24,88.09920659517759,alquiler,2026-07-19
2022-05-01,90.76887952230418,alquiler,2026-07-19
2022-05-08,94.77338891299406,alquiler,2026-07-19
2022-05-15,92.10371598586748,alquiler,2026-07-19
2022-05-22,93.43855244943077,alquiler,2026-07-19
2022-05-29,97.44306184012066,alquiler,2026-07-19
2022-06-05,100.11273476724726,alquiler,2026-07-19
2022-06-12,100.11273476724726,alquiler,2026-07-19
2022-06-19,97.44306184012066,alquiler,2026-07-19
2022-06-26,104.11724415793715,alquiler,2026-07-19
2022-07-03,98.77789830368395,alquiler,2026-07-19
2022-07-10,104.11724415793715,alquiler,2026-07-19
2022-07-17,104.11724415793715,alquiler,2026-07-19
2022-07-24,106.78691708506375,alquiler,2026-07-19
2022-07-31,105.45208062150044,alquiler,2026-07-19
2022-08-07,98.77789830368395,alquiler,2026-07-19
2022-08-14,98.77789830368395,alquiler,2026-07-19
2022-08-21,96.10822537655737,alquiler,2026-07-19
2022-08-28,98.77789830368395,alquiler,2026-07-19
2022-09-04,90.76887952230418,alquiler,2026-07-19
2022-09-11,86.76437013161429,alquiler,2026-07-19
2022-09-18,89.43404305874088,alquiler,2026-07-19
2022-09-25,84.0946972044877,alquiler,2026-07-19
2022-10-02,81.4250242773611,alquiler,2026-07-19
2022-10-09,76.08567842310792,alquiler,2026-07-19
2022-10-16,77.42051488667121,alquiler,2026-07-19
2022-10-23,73.41600549598132,alquiler,2026-07-19
2022-10-30,77.42051488667121,alquiler,2026-07-19
2022-11-06,73.41600549598132,alquiler,2026-07-19
2022-11-13,76.08567842310792,alquiler,2026-07-19
2022-11-20,62.737313787474946,alquiler,2026-07-19
2022-11-27,62.737313787474946,alquiler,2026-07-19
2022-12-04,62.737313787474946,alquiler,2026-07-19
2022-12-11,62.737313787474946,alquiler,2026-07-19
2022-12-18,57.397967933221764,alquiler,2026-07-19
2022-12-25,68.07665964172814,alquiler,2026-07-19
2023-01-01,72.08116903241803,alquiler,2026-07-19
2023-01-08,85.429533668051,alquiler,2026-07-19
2023-01-15,84.0946972044877,alquiler,2026-07-19
2023-01-22,85.429533668051,alquiler,2026-07-19
2023-01-29,90.76887952230418,alquiler,2026-07-19
2023-02-05,80.09018781379781,alquiler,2026-07-19
2023-02-12,80.09018781379781,alquiler,2026-07-19
2023-02-19,82.7598607409244,alquiler,2026-07-19
2023-02-26,82.7598607409244,alquiler,2026-07-19
2023-03-05,84.0946972044877,alquiler,2026-07-19
2023-03-12,80.09018781379781,alquiler,2026-07-19
2023-03-19,84.0946972044877,alquiler,2026-07-19
2023-03-26,85.429533668051,alquiler,2026-07-19
2023-04-02,78.7553513502345,alquiler,2026-07-19
2023-04-09,96.10822537655737,alquiler,2026-07-19
2023-04-16,92.10371598586748,alquiler,2026-07-19
2023-04-23,86.76437013161429,alquiler,2026-07-19
2023-04-30,86.76437013161429,alquiler,2026-07-19
2023-05-07,85.429533668051,alquiler,2026-07-19
2023-05-14,81.4250242773611,alquiler,2026-07-19
2023-05-21,82.7598607409244,alquiler,2026-07-19
2023-05-28,81.4250242773611,alquiler,2026-07-19
2023-06-04,80.09018781379781,alquiler,2026-07-19
2023-06-11,86.76437013161429,alquiler,2026-07-19
2023-06-18,92.10371598586748,alquiler,2026-07-19
2023-06-25,94.77338891299406,alquiler,2026-07-19
2023-07-02,96.10822537655737,alquiler,2026-07-19
2023-07-09,90.76887952230418,alquiler,2026-07-19
2023-07-16,92.10371598586748,alquiler,2026-07-19
2023-07-23,92.10371598586748,alquiler,2026-07-19
2023-07-30,96.10822537655737,alquiler,2026-07-19
2023-08-06,90.76887952230418,alquiler,2026-07-19
2023-08-13,88.09920659517759,alquiler,2026-07-19
2023-08-20,90.76887952230418,alquiler,2026-07-19
2023-08-27,86.76437013161429,alquiler,2026-07-19
2023-09-03,82.7598607409244,alquiler,2026-07-19
2023-09-10,80.09018781379781,alquiler,2026-07-19
2023-09-17,77.42051488667121,alquiler,2026-07-19
2023-09-24,78.7553513502345,alquiler,2026-07-19
2023-10-01,76.08567842310792,alquiler,2026-07-19
2023-10-08,74.75084195954462,alquiler,2026-07-19
2023-10-15,69.41149610529143,alquiler,2026-07-19
2023-10-22,69.41149610529143,alquiler,2026-07-19
2023-10-29,69.41149610529143,alquiler,2026-07-19
2023-11-05,65.40698671460154,alquiler,2026-07-19
2023-11-12,65.40698671460154,alquiler,2026-07-19
2023-11-19,62.737313787474946,alquiler,2026-07-19
2023-11-26,61.402477323911654,alquiler,2026-07-19
2023-12-03,62.737313787474946,alquiler,2026-07-19
2023-12-10,64.07215025103824,alquiler,2026-07-19
2023-12-17,53.393458542531874,alquiler,2026-07-19
2023-12-24,62.737313787474946,alquiler,2026-07-19
2023-12-31,64.07215025103824,alquiler,2026-07-19
2024-01-07,76.08567842310792,alquiler,2026-07-19
2024-01-14,76.08567842310792,alquiler,2026-07-19
2024-01-21,76.08567842310792,alquiler,2026-07-19
2024-01-28,73.41600549598132,alquiler,2026-07-19
2024-02-04,68.07665964172814,alquiler,2026-07-19
2024-02-11,66.74182317816484,alquiler,2026-07-19
2024-02-18,69.41149610529143,alquiler,2026-07-19
2024-02-25,73.41600549598132,alquiler,2026-07-19
2024-03-03,68.07665964172814,alquiler,2026-07-19
2024-03-10,69.41149610529143,alquiler,2026-07-19
2024-03-17,70.74633256885473,alquiler,2026-07-19
2024-03-24,64.07215025103824,alquiler,2026-07-19
2024-03-31,74.75084195954462,alquiler,2026-07-19
2024-04-07,72.08116903241803,alquiler,2026-07-19
2024-04-14,69.41149610529143,alquiler,2026-07-19
2024-04-21,66.74182317816484,alquiler,2026-07-19
2024-04-28,65.40698671460154,alquiler,2026-07-19
2024-05-05,68.07665964172814,alquiler,2026-07-19
2024-05-12,73.41600549598132,alquiler,2026-07-19
2024-05-19,70.74633256885473,alquiler,2026-07-19
2024-05-26,72.08116903241803,alquiler,2026-07-19
2024-06-02,72.08116903241803,alquiler,2026-07-19
2024-06-09,74.75084195954462,alquiler,2026-07-19
2024-06-16,73.41600549598132,alquiler,2026-07-19
2024-06-23,70.74633256885473,alquiler,2026-07-19
2024-06-30,73.41600549598132,alquiler,2026-07-19
2024-07-07,74.75084195954462,alquiler,2026-07-19
2024-07-14,70.74633256885473,alquiler,2026-07-19
2024-07-21,77.42051488667121,alquiler,2026-07-19
2024-07-28,76.08567842310792,alquiler,2026-07-19
2024-08-04,80.09018781379781,alquiler,2026-07-19
2024-08-11,74.75084195954462,alquiler,2026-07-19
2024-08-18,77.42051488667121,alquiler,2026-07-19
2024-08-25,72.08116903241803,alquiler,2026-07-19
2024-09-01,70.74633256885473,alquiler,2026-07-19
2024-09-08,69.41149610529143,alquiler,2026-07-19
2024-09-15,68.07665964172814,alquiler,2026-07-19
2024-09-22,61.402477323911654,alquiler,2026-07-19
2024-09-29,61.402477323911654,alquiler,2026-07-19
2024-10-06,60.067640860348355,alquiler,2026-07-19
2024-10-13,68.07665964172814,alquiler,2026-07-19
2024-10-20,60.067640860348355,alquiler,2026-07-19
2024-10-27,53.393458542531874,alquiler,2026-07-19
2024-11-03,56.063131469658465,alquiler,2026-07-19
2024-11-10,54.728295006095166,alquiler,2026-07-19
2024-11-17,57.397967933221764,alquiler,2026-07-19
2024-11-24,50.723785615405276,alquiler,2026-07-19
2024-12-01,52.058622078968575,alquiler,2026-07-19
2024-12-08,50.723785615405276,alquiler,2026-07-19
2024-12-15,48.054112688278686,alquiler,2026-07-19
2024-12-22,46.71927622471539,alquiler,2026-07-19
2024-12-29,60.067640860348355,alquiler,2026-07-19
2025-01-05,63.4047320192566,alquiler,2026-07-19
2025-01-12,70.07891433707309,alquiler,2026-07-19
2025-01-19,67.5760959678919,alquiler,2026-07-19
2025-01-26,64.23900480898367,alquiler,2026-07-19
2025-02-02,65.90755038843778,alquiler,2026-07-19
2025-02-09,64.23900480898367,alquiler,2026-07-19
2025-02-16,65.90755038843778,alquiler,2026-07-19
2025-02-23,64.23900480898367,alquiler,2026-07-19
2025-03-02,61.73618643980248,alquiler,2026-07-19
2025-03-09,62.57045922952954,alquiler,2026-07-19
2025-03-16,62.57045922952954,alquiler,2026-07-19
2025-03-23,66.74182317816485,alquiler,2026-07-19
2025-03-30,70.91318712680014,alquiler,2026-07-19
2025-04-06,68.41036875761897,alquiler,2026-07-19
2025-04-13,62.57045922952954,alquiler,2026-07-19
2025-04-20,69.24464154734602,alquiler,2026-07-19
2025-04-27,60.06764086034836,alquiler,2026-07-19
2025-05-04,64.23900480898367,alquiler,2026-07-19
2025-05-11,68.41036875761897,alquiler,2026-07-19
2025-05-18,75.91882386516251,alquiler,2026-07-19
2025-05-25,68.41036875761897,alquiler,2026-07-19
2025-06-01,70.91318712680014,alquiler,2026-07-19
2025-06-08,71.7474599165272,alquiler,2026-07-19
2025-06-15,73.41600549598132,alquiler,2026-07-19
2025-06-22,74.25027828570839,alquiler,2026-07-19
2025-06-29,81.75873339325193,alquiler,2026-07-19
2025-07-06,82.593006182979,alquiler,2026-07-19
2025-07-13,80.09018781379781,alquiler,2026-07-19
2025-07-20,82.593006182979,alquiler,2026-07-19
2025-07-27,81.75873339325193,alquiler,2026-07-19
2025-08-03,83.42727897270605,alquiler,2026-07-19
2025-08-10,77.58736944461663,alquiler,2026-07-19
2025-08-17,77.58736944461663,alquiler,2026-07-19
2025-08-24,76.75309665488957,alquiler,2026-07-19
2025-08-31,70.91318712680014,alquiler,2026-07-19
2025-09-07,69.24464154734602,alquiler,2026-07-19
2025-09-14,70.91318712680014,alquiler,2026-07-19
2025-09-21,64.23900480898367,alquiler,2026-07-19
2025-09-28,65.90755038843778,alquiler,2026-07-19
2025-10-05,62.57045922952954,alquiler,2026-07-19
2025-10-12,63.4047320192566,alquiler,2026-07-19
2025-10-19,63.4047320192566,alquiler,2026-07-19
2025-10-26,58.39909528089424,alquiler,2026-07-19
2025-11-02,65.90755038843778,alquiler,2026-07-19
2025-11-09,71.7474599165272,alquiler,2026-07-19
2025-11-16,74.25027828570839,alquiler,2026-07-19
2025-11-23,57.56482249116718,alquiler,2026-07-19
2025-11-30,55.89627691171306,alquiler,2026-07-19
2025-12-07,56.73054970144012,alquiler,2026-07-19
2025-12-14,55.06200412198599,alquiler,2026-07-19
2025-12-21,50.05636738362363,alquiler,2026-07-19
2025-12-28,58.39909528089424,alquiler,2026-07-19
2026-01-04,65.07327759871072,alquiler,2026-07-19
2026-01-11,73.41600549598132,alquiler,2026-07-19
2026-01-18,65.07327759871072,alquiler,2026-07-19
2026-01-25,65.90755038843778,alquiler,2026-07-19
2026-02-01,67.5760959678919,alquiler,2026-07-19
2026-02-08,58.39909528089424,alquiler,2026-07-19
2026-02-15,66.74182317816485,alquiler,2026-07-19
2026-02-22,69.24464154734602,alquiler,2026-07-19
2026-03-01,70.91318712680014,alquiler,2026-07-19
2026-03-08,65.90755038843778,alquiler,2026-07-19
2026-03-15,64.23900480898367,alquiler,2026-07-19
2026-03-22,70.91318712680014,alquiler,2026-07-19
2026-03-29,65.90755038843778,alquiler,2026-07-19
2026-04-05,70.91318712680014,alquiler,2026-07-19
2026-04-12,67.5760959678919,alquiler,2026-07-19
2026-04-19,71.7474599165272,alquiler,2026-07-19
2026-04-26,77.58736944461663,alquiler,2026-07-19
2026-05-03,70.91318712680014,alquiler,2026-07-19
2026-05-10,68.41036875761897,alquiler,2026-07-19
2026-05-17,71.7474599165272,alquiler,2026-07-19
2026-05-24,74.25027828570839,alquiler,2026-07-19
2026-05-31,77.58736944461663,alquiler,2026-07-19
2026-06-07,72.58173270625427,alquiler,2026-07-19
2026-06-14,73.41600549598132,alquiler,2026-07-19
2026-06-21,72.58173270625427,alquiler,2026-07-19
2026-06-28,75.91882386516251,alquiler,2026-07-19
